EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, KASSEL (STAID: 480).
Blended and updated with sources: 102275 910438 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
102275,19520620,10213,    0
102275,19520621,10211,    0
102275,19520622,10151,    0
102275,19520623,10138,    0
102275,19520624,10206,    0
102275,19520625,10176,    0
102275,19520626,10184,    0
102275,19520627,10212,    0
102275,19520628,10222,    0
102275,19520629,10226,    0
102275,19520630,10235,    0
102275,19520701,10236,    0
102275,19520702,10179,    0
102275,19520703,10178,    0
102275,19520704,10228,    0
102275,19520705,10260,    0
102275,19520706,10229,    0
102275,19520707,10214,    0
102275,19520708,10186,    0
102275,19520709,10200,    0
102275,19520710,10242,    0
102275,19520711,10222,    0
102275,19520712,10157,    0
102275,19520713,10162,    0
102275,19520714,10137,    0
102275,19520715,10151,    0
102275,19520716,10201,    0
102275,19520717,10167,    0
102275,19520718,10139,    0
102275,19520719,10187,    0
102275,19520720,10199,    0
102275,19520721,10214,    0
102275,19520722,10201,    0
102275,19520723,10193,    0
102275,19520724,10209,    0
102275,19520725,10211,    0
102275,19520726,10177,    0
102275,19520727,10099,    0
102275,19520728,10060,    0
102275,19520729,10107,    0
102275,19520730,10183,    0
102275,19520731,10195,    0
102275,19520801,10141,    0
102275,19520802,10106,    0
102275,19520803,10132,    0
102275,19520804,10197,    0
102275,19520805,10179,    0
102275,19520806,10133,    0
102275,19520807,10100,    0
102275,19520808,10114,    0
102275,19520809,10095,    0
102275,19520810,10092,    0
102275,19520811,10156,    0
102275,19520812,10162,    0
102275,19520813,10165,    0
102275,19520814,10122,    0
102275,19520815,10109,    0
102275,19520816,10130,    0
102275,19520817,10118,    0
102275,19520818,10089,    0
102275,19520819,10021,    0
102275,19520820,10022,    0
102275,19520821,10093,    0
102275,19520822,10211,    0
102275,19520823,10234,    0
102275,19520824,10194,    0
102275,19520825,10178,    0
102275,19520826,10191,    0
102275,19520827,10152,    0
102275,19520828,10152,    0
102275,19520829,10175,    0
102275,19520830,10092,    0
102275,19520831,10106,    0
102275,19520901,10186,    0
102275,19520902,10191,    0
102275,19520903,10134,    0
102275,19520904,10098,    0
102275,19520905,10075,    0
102275,19520906,10070,    0
102275,19520907,10136,    0
102275,19520908,10144,    0
102275,19520909,10170,    0
102275,19520910,10191,    0
102275,19520911,10152,    0
102275,19520912,10123,    0
102275,19520913,10198,    0
102275,19520914,10254,    0
102275,19520915,10278,    0
102275,19520916,10281,    0
102275,19520917,10141,    0
102275,19520918,10107,    0
102275,19520919,10122,    0
102275,19520920,10185,    0
102275,19520921,10133,    0
102275,19520922,10153,    0
102275,19520923,10195,    0
102275,19520924,10177,    0
102275,19520925,10050,    0
102275,19520926,10001,    0
102275,19520927, 9979,    0
102275,19520928,10105,    0
102275,19520929,10062,    0
102275,19520930,10043,    0
102275,19521001,10034,    0
102275,19521002,10092,    0
102275,19521003,10127,    0
102275,19521004,10183,    0
102275,19521005,10115,    0
102275,19521006,10125,    0
102275,19521007,10105,    0
102275,19521008,10204,    0
102275,19521009,10206,    0
102275,19521010,10132,    0
102275,19521011,10136,    0
102275,19521012,10162,    0
102275,19521013,10100,    0
102275,19521014, 9984,    0
102275,19521015,10104,    0
102275,19521016,10150,    0
102275,19521017,10256,    0
102275,19521018,10290,    0
102275,19521019,10242,    0
102275,19521020,10193,    0
102275,19521021,10102,    0
102275,19521022,10140,    0
102275,19521023,10067,    0
102275,19521024,10058,    0
102275,19521025,10071,    0
102275,19521026,10126,    0
102275,19521027,10204,    0
102275,19521028,10174,    0
102275,19521029,10110,    0
102275,19521030,10096,    0
102275,19521031,10071,    0
102275,19521101,10153,    0
102275,19521102,10111,    0
102275,19521103,10091,    0
102275,19521104,10263,    0
102275,19521105,10170,    0
102275,19521106,10078,    0
102275,19521107, 9959,    0
102275,19521108,10058,    0
102275,19521109,10106,    0
102275,19521110,10012,    0
102275,19521111,10026,    0
102275,19521112,10163,    0
102275,19521113,10213,    0
102275,19521114,10245,    0
102275,19521115,10223,    0
102275,19521116,10192,    0
102275,19521117,10181,    0
102275,19521118,10209,    0
102275,19521119,10161,    0
102275,19521120,10138,    0
102275,19521121,10078,    0
102275,19521122,10031,    0
102275,19521123,10088,    0
102275,19521124,10067,    0
102275,19521125,10082,    0
102275,19521126,10013,    0
102275,19521127, 9989,    0
102275,19521128,10028,    0
102275,19521129,10202,    0
102275,19521130,10153,    0
102275,19521201,10222,    0
102275,19521202,10223,    0
102275,19521203,10120,    0
102275,19521204,10266,    0
102275,19521205,10350,    0
102275,19521206,10369,    0
102275,19521207,10381,    0
102275,19521208,10354,    0
102275,19521209,10323,    0
102275,19521210,10266,    0
102275,19521211,10135,    0
102275,19521212,10018,    0
102275,19521213, 9861,    0
102275,19521214, 9904,    0
102275,19521215, 9937,    0
102275,19521216,10050,    0
102275,19521217, 9873,    0
102275,19521218, 9984,    0
102275,19521219,10121,    0
102275,19521220,10073,    0
102275,19521221,10014,    0
102275,19521222,10178,    0
102275,19521223,10199,    0
102275,19521224,10169,    0
102275,19521225,10187,    0
102275,19521226,10156,    0
102275,19521227,10078,    0
102275,19521228,10078,    0
102275,19521229,10140,    0
102275,19521230,10170,    0
102275,19521231,10080,    0
102275,19530101,10013,    0
102275,19530102,10049,    0
102275,19530103,10091,    0
102275,19530104,10174,    0
102275,19530105,10220,    0
102275,19530106,10133,    0
102275,19530107,10094,    0
102275,19530108,10154,    0
102275,19530109,10169,    0
102275,19530110,10162,    0
102275,19530111,10300,    0
102275,19530112,10344,    0
102275,19530113,10338,    0
102275,19530114,10294,    0
102275,19530115,10276,    0
102275,19530116,10242,    0
102275,19530117,10277,    0
102275,19530118,10292,    0
102275,19530119,10300,    0
102275,19530120,10351,    0
102275,19530121,10309,    0
102275,19530122,10256,    0
102275,19530123,10226,    0
102275,19530124,10178,    0
102275,19530125,10109,    0
102275,19530126,10233,    0
102275,19530127,10199,    0
102275,19530128,10153,    0
102275,19530129,10189,    0
102275,19530130,10224,    0
102275,19530131,10010,    0
102275,19530201, 9921,    0
102275,19530202,10118,    0
102275,19530203,10261,    0
102275,19530204,10212,    0
102275,19530205,10056,    0
102275,19530206,10083,    0
102275,19530207,10139,    0
102275,19530208,10174,    0
102275,19530209,10029,    0
102275,19530210, 9873,    0
102275,19530211, 9866,    0
102275,19530212, 9989,    0
102275,19530213,10168,    0
102275,19530214,10200,    0
102275,19530215,10233,    0
102275,19530216,10245,    0
102275,19530217,10224,    0
102275,19530218,10168,    0
102275,19530219,10167,    0
102275,19530220,10221,    0
102275,19530221,10249,    0
102275,19530222,10266,    0
102275,19530223,10246,    0
102275,19530224,10260,    0
102275,19530225,10332,    0
102275,19530226,10367,    0
102275,19530227,10352,    0
102275,19530228,10390,    0
102275,19530301,10390,    0
102275,19530302,10374,    0
102275,19530303,10356,    0
102275,19530304,10340,    0
102275,19530305,10362,    0
102275,19530306,10366,    0
102275,19530307,10248,    0
102275,19530308,10338,    0
102275,19530309,10347,    0
102275,19530310,10378,    0
102275,19530311,10266,    0
102275,19530312,10297,    0
102275,19530313,10358,    0
102275,19530314,10379,    0
102275,19530315,10325,    0
102275,19530316,10253,    0
102275,19530317,10243,    0
102275,19530318,10234,    0
102275,19530319,10255,    0
102275,19530320,10286,    0
102275,19530321,10296,    0
102275,19530322,10307,    0
102275,19530323,10335,    0
102275,19530324,10374,    0
102275,19530325,10363,    0
102275,19530326,10247,    0
102275,19530327,10187,    0
102275,19530328,10195,    0
102275,19530329,10170,    0
102275,19530330,10098,    0
102275,19530331,10119,    0
102275,19530401,10176,    0
102275,19530402,10155,    0
102275,19530403,10106,    0
102275,19530404,10062,    0
102275,19530405,10132,    0
102275,19530406,10126,    0
102275,19530407,10157,    0
102275,19530408,10180,    0
102275,19530409,10071,    0
102275,19530410,10151,    0
102275,19530411,10237,    0
102275,19530412,10159,    0
102275,19530413,10147,    0
102275,19530414,10180,    0
102275,19530415,10151,    0
102275,19530416,10174,    0
102275,19530417,10182,    0
102275,19530418,10199,    0
102275,19530419,10212,    0
102275,19530420,10239,    0
102275,19530421,10217,    0
102275,19530422,10186,    0
102275,19530423,10164,    0
102275,19530424,10128,    0
102275,19530425,10128,    0
102275,19530426,10115,    0
102275,19530427, 9989,    0
102275,19530428,10006,    0
102275,19530429,10105,    0
102275,19530430,10181,    0
102275,19530501,10168,    0
102275,19530502,10208,    0
102275,19530503,10231,    0
102275,19530504,10232,    0
102275,19530505,10209,    0
102275,19530506,10150,    0
102275,19530507,10170,    0
102275,19530508,10182,    0
102275,19530509,10124,    0
102275,19530510,10129,    0
102275,19530511,10142,    0
102275,19530512,10097,    0
102275,19530513,10086,    0
102275,19530514,10082,    0
102275,19530515,10152,    0
102275,19530516,10148,    0
102275,19530517,10180,    0
102275,19530518,10215,    0
102275,19530519,10190,    0
102275,19530520,10220,    0
102275,19530521,10182,    0
102275,19530522,10157,    0
102275,19530523,10207,    0
102275,19530524,10234,    0
102275,19530525,10250,    0
102275,19530526,10212,    0
102275,19530527,10184,    0
102275,19530528,10196,    0
102275,19530529,10207,    0
102275,19530530,10077,    0
102275,19530531,10070,    0
102275,19530601,10022,    0
102275,19530602, 9988,    0
102275,19530603,10011,    0
102275,19530604,10088,    0
102275,19530605,10155,    0
102275,19530606,10178,    0
102275,19530607,10161,    0
102275,19530608,10132,    0
102275,19530609,10063,    0
102275,19530610,10055,    0
102275,19530611,10094,    0
102275,19530612,10131,    0
102275,19530613,10130,    0
102275,19530614,10121,    0
102275,19530615,10100,    0
102275,19530616,10106,    0
102275,19530617,10118,    0
102275,19530618,10115,    0
102275,19530619,10169,    0
102275,19530620,10180,    0
102275,19530621,10168,    0
102275,19530622,10149,    0
102275,19530623,10165,    0
102275,19530624,10148,    0
102275,19530625,10131,    0
