EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 DD   : daily Wind direction in degrees
23-27 Q_DD : quality code for DD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NORWAY, OSLO BLINDERN (STAID: 193).
Blended and updated with sources: 114725 901492 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   DD, Q_DD
114725,19370710,    0,    0
114725,19370711,    0,    0
114725,19370712,    0,    0
114725,19370713,    0,    0
114725,19370714,    0,    0
114725,19370715,    0,    0
114725,19370716,    0,    0
114725,19370717,    0,    0
114725,19370718,    0,    0
114725,19370719,    0,    0
114725,19370720,    0,    0
114725,19370721,    0,    0
114725,19370722,    0,    0
114725,19370723,    0,    0
114725,19370724,    0,    0
114725,19370725,    0,    0
114725,19370726,    0,    0
114725,19370727,    0,    0
114725,19370728,    0,    0
114725,19370729,    0,    0
114725,19370730,    0,    0
114725,19370731,    0,    0
114725,19370801,    0,    0
114725,19370802,    0,    0
114725,19370803,    0,    0
114725,19370804,    0,    0
114725,19370805,    0,    0
114725,19370806,    0,    0
114725,19370807,    0,    0
114725,19370808,    0,    0
114725,19370809,    0,    0
114725,19370810,    0,    0
114725,19370811,    0,    0
114725,19370812,    0,    0
114725,19370813,    0,    0
114725,19370814,    0,    0
114725,19370815,    0,    0
114725,19370816,    0,    0
114725,19370817,    0,    0
114725,19370818,    0,    0
114725,19370819,    0,    0
114725,19370820,    0,    0
114725,19370821,    0,    0
114725,19370822,    0,    0
114725,19370823,    0,    0
114725,19370824,    0,    0
114725,19370825,    0,    0
114725,19370826,    0,    0
114725,19370827,    0,    0
114725,19370828,    0,    0
114725,19370829,    0,    0
114725,19370830,    0,    0
114725,19370831,    0,    0
114725,19370901,    0,    0
114725,19370902,    0,    0
114725,19370903,    0,    0
114725,19370904,    0,    0
114725,19370905,    0,    0
114725,19370906,    0,    0
114725,19370907,    0,    0
114725,19370908,    0,    0
114725,19370909,    0,    0
114725,19370910,    0,    0
114725,19370911,    0,    0
114725,19370912,    0,    0
114725,19370913,    0,    0
114725,19370914,    0,    0
114725,19370915,    0,    0
114725,19370916,    0,    0
114725,19370917,    0,    0
114725,19370918,    0,    0
114725,19370919,    0,    0
114725,19370920,    0,    0
114725,19370921,    0,    0
114725,19370922,    0,    0
114725,19370923,    0,    0
114725,19370924,    0,    0
114725,19370925,    0,    0
114725,19370926,    0,    0
114725,19370927,    0,    0
114725,19370928,    0,    0
114725,19370929,    0,    0
114725,19370930,    0,    0
114725,19371001,    0,    0
114725,19371002,    0,    0
114725,19371003,    0,    0
114725,19371004,    0,    0
114725,19371005,    0,    0
114725,19371006,    0,    0
114725,19371007,    0,    0
114725,19371008,    0,    0
114725,19371009,    0,    0
114725,19371010,    0,    0
114725,19371011,    0,    0
114725,19371012,    0,    0
114725,19371013,    0,    0
114725,19371014,    0,    0
114725,19371015,    0,    0
114725,19371016,    0,    0
114725,19371017,    0,    0
114725,19371018,    0,    0
114725,19371019,    0,    0
114725,19371020,    0,    0
114725,19371021,    0,    0
114725,19371022,    0,    0
114725,19371023,    0,    0
114725,19371024,    0,    0
114725,19371025,    0,    0
114725,19371026,    0,    0
114725,19371027,    0,    0
114725,19371028,    0,    0
114725,19371029,    0,    0
114725,19371030,    0,    0
114725,19371031,    0,    0
114725,19371101,    0,    0
114725,19371102,    0,    0
114725,19371103,    0,    0
114725,19371104,    0,    0
114725,19371105,    0,    0
114725,19371106,    0,    0
114725,19371107,    0,    0
114725,19371108,    0,    0
114725,19371109,    0,    0
114725,19371110,    0,    0
114725,19371111,    0,    0
114725,19371112,    0,    0
114725,19371113,    0,    0
114725,19371114,    0,    0
114725,19371115,    0,    0
114725,19371116,    0,    0
114725,19371117,    0,    0
114725,19371118,    0,    0
114725,19371119,    0,    0
114725,19371120,    0,    0
114725,19371121,    0,    0
114725,19371122,    0,    0
114725,19371123,    0,    0
114725,19371124,    0,    0
114725,19371125,    0,    0
114725,19371126,    0,    0
114725,19371127,    0,    0
114725,19371128,    0,    0
114725,19371129,    0,    0
114725,19371130,    0,    0
114725,19371201,    0,    0
114725,19371202,    0,    0
114725,19371203,    0,    0
114725,19371204,    0,    0
114725,19371205,    0,    0
114725,19371206,    0,    0
114725,19371207,    0,    0
114725,19371208,    0,    0
114725,19371209,    0,    0
114725,19371210,    0,    0
114725,19371211,    0,    0
114725,19371212,    0,    0
114725,19371213,    0,    0
114725,19371214,    0,    0
114725,19371215,    0,    0
114725,19371216,    0,    0
114725,19371217,    0,    0
114725,19371218,    0,    0
114725,19371219,    0,    0
114725,19371220,    0,    0
114725,19371221,    0,    0
114725,19371222,    0,    0
114725,19371223,    0,    0
114725,19371224,    0,    0
114725,19371225,    0,    0
114725,19371226,    0,    0
114725,19371227,    0,    0
114725,19371228,    0,    0
114725,19371229,    0,    0
114725,19371230,    0,    0
114725,19371231,    0,    0
114725,19380101,    0,    0
114725,19380102,    0,    0
114725,19380103,    0,    0
114725,19380104,    0,    0
114725,19380105,    0,    0
114725,19380106,    0,    0
114725,19380107,    0,    0
114725,19380108,    0,    0
114725,19380109,    0,    0
114725,19380110,    0,    0
114725,19380111,    0,    0
114725,19380112,    0,    0
114725,19380113,    0,    0
114725,19380114,    0,    0
114725,19380115,    0,    0
114725,19380116,    0,    0
114725,19380117,    0,    0
114725,19380118,    0,    0
114725,19380119,    0,    0
114725,19380120,    0,    0
114725,19380121,    0,    0
114725,19380122,    0,    0
114725,19380123,    0,    0
114725,19380124,    0,    0
114725,19380125,    0,    0
114725,19380126,    0,    0
114725,19380127,    0,    0
114725,19380128,    0,    0
114725,19380129,    0,    0
114725,19380130,    0,    0
114725,19380131,    0,    0
114725,19380201,    0,    0
114725,19380202,    0,    0
114725,19380203,    0,    0
114725,19380204,    0,    0
114725,19380205,    0,    0
114725,19380206,    0,    0
114725,19380207,    0,    0
114725,19380208,    0,    0
114725,19380209,    0,    0
114725,19380210,    0,    0
114725,19380211,    0,    0
114725,19380212,    0,    0
114725,19380213,    0,    0
114725,19380214,    0,    0
114725,19380215,    0,    0
114725,19380216,    0,    0
114725,19380217,    0,    0
114725,19380218,    0,    0
114725,19380219,    0,    0
114725,19380220,    0,    0
114725,19380221,    0,    0
114725,19380222,    0,    0
114725,19380223,    0,    0
114725,19380224,    0,    0
114725,19380225,    0,    0
114725,19380226,    0,    0
114725,19380227,    0,    0
114725,19380228,    0,    0
114725,19380301,    0,    0
114725,19380302,    0,    0
114725,19380303,    0,    0
114725,19380304,    0,    0
114725,19380305,    0,    0
114725,19380306,    0,    0
114725,19380307,    0,    0
114725,19380308,    0,    0
114725,19380309,    0,    0
114725,19380310,    0,    0
114725,19380311,    0,    0
114725,19380312,    0,    0
114725,19380313,    0,    0
114725,19380314,    0,    0
114725,19380315,    0,    0
114725,19380316,    0,    0
114725,19380317,    0,    0
114725,19380318,    0,    0
114725,19380319,    0,    0
114725,19380320,    0,    0
114725,19380321,    0,    0
114725,19380322,    0,    0
114725,19380323,    0,    0
114725,19380324,    0,    0
114725,19380325,    0,    0
114725,19380326,    0,    0
114725,19380327,    0,    0
114725,19380328,    0,    0
114725,19380329,    0,    0
114725,19380330,    0,    0
114725,19380331,    0,    0
114725,19380401,    0,    0
114725,19380402,    0,    0
114725,19380403,    0,    0
114725,19380404,    0,    0
114725,19380405,    0,    0
114725,19380406,    0,    0
114725,19380407,    0,    0
114725,19380408,    0,    0
114725,19380409,    0,    0
114725,19380410,    0,    0
114725,19380411,    0,    0
114725,19380412,    0,    0
114725,19380413,    0,    0
114725,19380414,    0,    0
114725,19380415,    0,    0
114725,19380416,    0,    0
114725,19380417,    0,    0
114725,19380418,    0,    0
114725,19380419,    0,    0
114725,19380420,    0,    0
114725,19380421,    0,    0
114725,19380422,    0,    0
114725,19380423,    0,    0
114725,19380424,    0,    0
114725,19380425,    0,    0
114725,19380426,    0,    0
114725,19380427,    0,    0
114725,19380428,    0,    0
114725,19380429,    0,    0
114725,19380430,    0,    0
114725,19380501,    0,    0
114725,19380502,    0,    0
114725,19380503,    0,    0
114725,19380504,    0,    0
114725,19380505,    0,    0
114725,19380506,    0,    0
114725,19380507,    0,    0
114725,19380508,    0,    0
114725,19380509,    0,    0
114725,19380510,    0,    0
114725,19380511,    0,    0
114725,19380512,    0,    0
114725,19380513,    0,    0
114725,19380514,    0,    0
114725,19380515,    0,    0
114725,19380516,    0,    0
114725,19380517,    0,    0
114725,19380518,    0,    0
114725,19380519,    0,    0
114725,19380520,    0,    0
114725,19380521,    0,    0
114725,19380522,    0,    0
114725,19380523,    0,    0
114725,19380524,    0,    0
114725,19380525,    0,    0
114725,19380526,    0,    0
114725,19380527,    0,    0
114725,19380528,    0,    0
114725,19380529,    0,    0
114725,19380530,    0,    0
114725,19380531,    0,    0
114725,19380601,    0,    0
114725,19380602,    0,    0
114725,19380603,    0,    0
114725,19380604,    0,    0
114725,19380605,    0,    0
114725,19380606,    0,    0
114725,19380607,    0,    0
114725,19380608,    0,    0
114725,19380609,    0,    0
114725,19380610,    0,    0
114725,19380611,    0,    0
114725,19380612,    0,    0
114725,19380613,    0,    0
114725,19380614,    0,    0
114725,19380615,    0,    0
114725,19380616,    0,    0
114725,19380617,    0,    0
114725,19380618,    0,    0
114725,19380619,    0,    0
114725,19380620,    0,    0
114725,19380621,    0,    0
114725,19380622,    0,    0
114725,19380623,    0,    0
114725,19380624,    0,    0
114725,19380625,    0,    0
114725,19380626,    0,    0
114725,19380627,    0,    0
114725,19380628,    0,    0
114725,19380629,    0,    0
114725,19380630,    0,    0
114725,19380701,    0,    0
114725,19380702,    0,    0
114725,19380703,    0,    0
114725,19380704,    0,    0
114725,19380705,    0,    0
114725,19380706,    0,    0
114725,19380707,    0,    0
114725,19380708,    0,    0
114725,19380709,    0,    0
114725,19380710,    0,    0
114725,19380711,    0,    0
114725,19380712,    0,    0
114725,19380713,    0,    0
114725,19380714,    0,    0
114725,19380715,    0,    0
114725,19380716,    0,    0
114725,19380717,    0,    0
114725,19380718,    0,    0
114725,19380719,    0,    0
114725,19380720,    0,    0
114725,19380721,    0,    0
114725,19380722,    0,    0
114725,19380723,    0,    0
114725,19380724,    0,    0
114725,19380725,    0,    0
114725,19380726,    0,    0
114725,19380727,    0,    0
114725,19380728,    0,    0
114725,19380729,    0,    0
114725,19380730,    0,    0
114725,19380731,    0,    0
114725,19380801,    0,    0
114725,19380802,    0,    0
114725,19380803,    0,    0
114725,19380804,    0,    0
114725,19380805,    0,    0
114725,19380806,    0,    0
114725,19380807,    0,    0
114725,19380808,    0,    0
114725,19380809,    0,    0
114725,19380810,    0,    0
114725,19380811,    0,    0
114725,19380812,    0,    0
114725,19380813,    0,    0
114725,19380814,    0,    0
114725,19380815,    0,    0
114725,19380816,    0,    0
114725,19380817,    0,    0
114725,19380818,    0,    0
114725,19380819,    0,    0
114725,19380820,    0,    0
114725,19380821,    0,    0
114725,19380822,    0,    0
114725,19380823,    0,    0
114725,19380824,    0,    0
114725,19380825,    0,    0
114725,19380826,    0,    0
114725,19380827,    0,    0
114725,19380828,    0,    0
114725,19380829,    0,    0
114725,19380830,    0,    0
114725,19380831,    0,    0
114725,19380901,    0,    0
114725,19380902,    0,    0
114725,19380903,    0,    0
114725,19380904,    0,    0
114725,19380905,    0,    0
114725,19380906,    0,    0
114725,19380907,    0,    0
114725,19380908,    0,    0
114725,19380909,    0,    0
114725,19380910,    0,    0
114725,19380911,    0,    0
114725,19380912,    0,    0
114725,19380913,    0,    0
114725,19380914,    0,    0
114725,19380915,    0,    0
114725,19380916,    0,    0
114725,19380917,    0,    0
114725,19380918,    0,    0
114725,19380919,    0,    0
114725,19380920,    0,    0
114725,19380921,    0,    0
114725,19380922,    0,    0
114725,19380923,    0,    0
114725,19380924,    0,    0
114725,19380925,    0,    0
114725,19380926,    0,    0
114725,19380927,    0,    0
114725,19380928,    0,    0
114725,19380929,    0,    0
114725,19380930,    0,    0
114725,19381001,    0,    0
114725,19381002,    0,    0
114725,19381003,    0,    0
114725,19381004,    0,    0
114725,19381005,    0,    0
114725,19381006,    0,    0
114725,19381007,    0,    0
114725,19381008,    0,    0
114725,19381009,    0,    0
114725,19381010,    0,    0
114725,19381011,    0,    0
114725,19381012,    0,    0
114725,19381013,    0,    0
114725,19381014,    0,    0
114725,19381015,    0,    0
114725,19381016,    0,    0
114725,19381017,    0,    0
114725,19381018,    0,    0
114725,19381019,    0,    0
114725,19381020,    0,    0
114725,19381021,    0,    0
114725,19381022,    0,    0
114725,19381023,    0,    0
114725,19381024,    0,    0
114725,19381025,    0,    0
114725,19381026,    0,    0
114725,19381027,    0,    0
114725,19381028,    0,    0
114725,19381029,    0,    0
114725,19381030,    0,    0
114725,19381031,    0,    0
114725,19381101,    0,    0
114725,19381102,    0,    0
114725,19381103,    0,    0
114725,19381104,    0,    0
114725,19381105,    0,    0
114725,19381106,    0,    0
114725,19381107,    0,    0
114725,19381108,    0,    0
114725,19381109,    0,    0
114725,19381110,    0,    0
114725,19381111,    0,    0
114725,19381112,    0,    0
114725,19381113,    0,    0
114725,19381114,    0,    0
114725,19381115,    0,    0
114725,19381116,    0,    0
114725,19381117,    0,    0
114725,19381118,    0,    0
114725,19381119,    0,    0
114725,19381120,    0,    0
114725,19381121,    0,    0
114725,19381122,    0,    0
114725,19381123,    0,    0
114725,19381124,    0,    0
114725,19381125,    0,    0
114725,19381126,    0,    0
114725,19381127,    0,    0
114725,19381128,    0,    0
114725,19381129,    0,    0
114725,19381130,    0,    0
114725,19381201,    0,    0
114725,19381202,    0,    0
114725,19381203,    0,    0
114725,19381204,    0,    0
114725,19381205,    0,    0
114725,19381206,    0,    0
114725,19381207,    0,    0
114725,19381208,    0,    0
114725,19381209,    0,    0
114725,19381210,    0,    0
114725,19381211,    0,    0
114725,19381212,    0,    0
114725,19381213,    0,    0
114725,19381214,    0,    0
114725,19381215,    0,    0
114725,19381216,    0,    0
114725,19381217,    0,    0
114725,19381218,    0,    0
114725,19381219,    0,    0
114725,19381220,    0,    0
114725,19381221,    0,    0
114725,19381222,    0,    0
114725,19381223,    0,    0
114725,19381224,    0,    0
114725,19381225,    0,    0
114725,19381226,    0,    0
114725,19381227,    0,    0
114725,19381228,    0,    0
114725,19381229,    0,    0
114725,19381230,    0,    0
114725,19381231,    0,    0
114725,19390101,    0,    0
114725,19390102,    0,    0
114725,19390103,    0,    0
114725,19390104,    0,    0
114725,19390105,    0,    0
114725,19390106,    0,    0
114725,19390107,    0,    0
114725,19390108,    0,    0
114725,19390109,    0,    0
114725,19390110,    0,    0
114725,19390111,    0,    0
114725,19390112,    0,    0
114725,19390113,    0,    0
114725,19390114,    0,    0
114725,19390115,    0,    0
114725,19390116,    0,    0
114725,19390117,    0,    0
114725,19390118,    0,    0
114725,19390119,    0,    0
114725,19390120,    0,    0
114725,19390121,    0,    0
114725,19390122,    0,    0
114725,19390123,    0,    0
114725,19390124,    0,    0
114725,19390125,    0,    0
114725,19390126,    0,    0
114725,19390127,    0,    0
114725,19390128,    0,    0
114725,19390129,    0,    0
114725,19390130,    0,    0
114725,19390131,    0,    0
114725,19390201,    0,    0
114725,19390202,    0,    0
114725,19390203,    0,    0
114725,19390204,    0,    0
114725,19390205,    0,    0
114725,19390206,    0,    0
114725,19390207,    0,    0
114725,19390208,    0,    0
114725,19390209,    0,    0
114725,19390210,    0,    0
114725,19390211,    0,    0
114725,19390212,    0,    0
114725,19390213,    0,    0
114725,19390214,    0,    0
114725,19390215,    0,    0
114725,19390216,    0,    0
114725,19390217,    0,    0
114725,19390218,    0,    0
114725,19390219,    0,    0
114725,19390220,    0,    0
114725,19390221,    0,    0
114725,19390222,    0,    0
114725,19390223,    0,    0
114725,19390224,    0,    0
114725,19390225,    0,    0
114725,19390226,    0,    0
114725,19390227,    0,    0
114725,19390228,    0,    0
114725,19390301,    0,    0
114725,19390302,    0,    0
114725,19390303,    0,    0
114725,19390304,    0,    0
114725,19390305,    0,    0
114725,19390306,    0,    0
114725,19390307,    0,    0
114725,19390308,    0,    0
114725,19390309,    0,    0
114725,19390310,    0,    0
114725,19390311,    0,    0
114725,19390312,    0,    0
114725,19390313,    0,    0
114725,19390314,    0,    0
114725,19390315,    0,    0
114725,19390316,    0,    0
114725,19390317,    0,    0
114725,19390318,    0,    0
114725,19390319,    0,    0
114725,19390320,    0,    0
114725,19390321,    0,    0
114725,19390322,    0,    0
114725,19390323,    0,    0
114725,19390324,    0,    0
114725,19390325,    0,    0
114725,19390326,    0,    0
114725,19390327,    0,    0
114725,19390328,    0,    0
114725,19390329,    0,    0
114725,19390330,    0,    0
114725,19390331,    0,    0
114725,19390401,    0,    0
114725,19390402,    0,    0
114725,19390403,    0,    0
114725,19390404,    0,    0
114725,19390405,    0,    0
114725,19390406,    0,    0
114725,19390407,    0,    0
114725,19390408,    0,    0
114725,19390409,    0,    0
114725,19390410,    0,    0
114725,19390411,    0,    0
114725,19390412,    0,    0
114725,19390413,    0,    0
114725,19390414,    0,    0
114725,19390415,    0,    0
114725,19390416,    0,    0
114725,19390417,    0,    0
114725,19390418,    0,    0
114725,19390419,    0,    0
114725,19390420,    0,    0
114725,19390421,    0,    0
114725,19390422,    0,    0
114725,19390423,    0,    0
114725,19390424,    0,    0
114725,19390425,    0,    0
114725,19390426,    0,    0
114725,19390427,    0,    0
114725,19390428,    0,    0
114725,19390429,    0,    0
114725,19390430,    0,    0
114725,19390501,    0,    0
114725,19390502,    0,    0
114725,19390503,    0,    0
114725,19390504,    0,    0
114725,19390505,    0,    0
114725,19390506,    0,    0
114725,19390507,    0,    0
114725,19390508,    0,    0
114725,19390509,    0,    0
114725,19390510,    0,    0
114725,19390511,    0,    0
114725,19390512,    0,    0
114725,19390513,    0,    0
114725,19390514,    0,    0
114725,19390515,    0,    0
114725,19390516,    0,    0
114725,19390517,    0,    0
114725,19390518,    0,    0
114725,19390519,    0,    0
114725,19390520,    0,    0
114725,19390521,    0,    0
114725,19390522,    0,    0
114725,19390523,    0,    0
114725,19390524,    0,    0
114725,19390525,    0,    0
114725,19390526,    0,    0
114725,19390527,    0,    0
114725,19390528,    0,    0
114725,19390529,    0,    0
114725,19390530,    0,    0
114725,19390531,    0,    0
114725,19390601,    0,    0
114725,19390602,    0,    0
114725,19390603,    0,    0
114725,19390604,    0,    0
114725,19390605,    0,    0
114725,19390606,    0,    0
114725,19390607,    0,    0
114725,19390608,    0,    0
114725,19390609,    0,    0
114725,19390610,    0,    0
114725,19390611,    0,    0
114725,19390612,    0,    0
114725,19390613,    0,    0
114725,19390614,    0,    0
114725,19390615,    0,    0
114725,19390616,    0,    0
114725,19390617,    0,    0
114725,19390618,    0,    0
114725,19390619,    0,    0
114725,19390620,    0,    0
114725,19390621,    0,    0
114725,19390622,    0,    0
114725,19390623,    0,    0
114725,19390624,    0,    0
114725,19390625,    0,    0
114725,19390626,    0,    0
114725,19390627,    0,    0
114725,19390628,    0,    0
114725,19390629,    0,    0
114725,19390630,    0,    0
114725,19390701,    0,    0
114725,19390702,    0,    0
114725,19390703,    0,    0
114725,19390704,    0,    0
114725,19390705,    0,    0
114725,19390706,    0,    0
114725,19390707,    0,    0
114725,19390708,    0,    0
114725,19390709,    0,    0
114725,19390710,    0,    0
114725,19390711,    0,    0
114725,19390712,    0,    0
114725,19390713,    0,    0
114725,19390714,    0,    0
114725,19390715,    0,    0
114725,19390716,    0,    0
114725,19390717,    0,    0
114725,19390718,    0,    0
114725,19390719,    0,    0
114725,19390720,    0,    0
114725,19390721,    0,    0
114725,19390722,    0,    0
114725,19390723,    0,    0
114725,19390724,    0,    0
114725,19390725,    0,    0
114725,19390726,    0,    0
114725,19390727,    0,    0
114725,19390728,    0,    0
114725,19390729,    0,    0
114725,19390730,    0,    0
114725,19390731,    0,    0
114725,19390801,    0,    0
114725,19390802,    0,    0
114725,19390803,    0,    0
114725,19390804,    0,    0
114725,19390805,    0,    0
114725,19390806,    0,    0
114725,19390807,    0,    0
114725,19390808,    0,    0
114725,19390809,    0,    0
114725,19390810,    0,    0
114725,19390811,    0,    0
114725,19390812,    0,    0
114725,19390813,    0,    0
114725,19390814,    0,    0
114725,19390815,    0,    0
114725,19390816,    0,    0
114725,19390817,    0,    0
114725,19390818,    0,    0
114725,19390819,    0,    0
114725,19390820,    0,    0
114725,19390821,    0,    0
114725,19390822,    0,    0
114725,19390823,    0,    0
114725,19390824,    0,    0
114725,19390825,    0,    0
114725,19390826,    0,    0
114725,19390827,    0,    0
114725,19390828,    0,    0
114725,19390829,    0,    0
114725,19390830,    0,    0
114725,19390831,    0,    0
114725,19390901,    0,    0
114725,19390902,    0,    0
114725,19390903,    0,    0
114725,19390904,    0,    0
114725,19390905,    0,    0
114725,19390906,    0,    0
114725,19390907,    0,    0
114725,19390908,    0,    0
114725,19390909,    0,    0
114725,19390910,    0,    0
114725,19390911,    0,    0
114725,19390912,    0,    0
114725,19390913,    0,    0
114725,19390914,    0,    0
114725,19390915,    0,    0
114725,19390916,    0,    0
114725,19390917,    0,    0
114725,19390918,    0,    0
114725,19390919,    0,    0
114725,19390920,    0,    0
114725,19390921,    0,    0
114725,19390922,    0,    0
114725,19390923,    0,    0
114725,19390924,    0,    0
114725,19390925,    0,    0
114725,19390926,    0,    0
114725,19390927,    0,    0
114725,19390928,    0,    0
114725,19390929,    0,    0
114725,19390930,    0,    0
114725,19391001,    0,    0
114725,19391002,    0,    0
114725,19391003,    0,    0
114725,19391004,    0,    0
114725,19391005,    0,    0
114725,19391006,    0,    0
114725,19391007,    0,    0
114725,19391008,    0,    0
114725,19391009,    0,    0
114725,19391010,    0,    0
114725,19391011,    0,    0
114725,19391012,    0,    0
114725,19391013,    0,    0
114725,19391014,    0,    0
114725,19391015,    0,    0
114725,19391016,    0,    0
114725,19391017,    0,    0
114725,19391018,    0,    0
114725,19391019,    0,    0
114725,19391020,    0,    0
114725,19391021,    0,    0
114725,19391022,    0,    0
114725,19391023,    0,    0
114725,19391024,    0,    0
114725,19391025,    0,    0
114725,19391026,    0,    0
114725,19391027,    0,    0
114725,19391028,    0,    0
114725,19391029,    0,    0
114725,19391030,    0,    0
114725,19391031,    0,    0
114725,19391101,    0,    0
114725,19391102,    0,    0
114725,19391103,    0,    0
114725,19391104,    0,    0
114725,19391105,    0,    0
114725,19391106,    0,    0
114725,19391107,    0,    0
114725,19391108,    0,    0
114725,19391109,    0,    0
114725,19391110,    0,    0
114725,19391111,    0,    0
114725,19391112,    0,    0
114725,19391113,    0,    0
114725,19391114,    0,    0
114725,19391115,    0,    0
114725,19391116,    0,    0
114725,19391117,    0,    0
114725,19391118,    0,    0
114725,19391119,    0,    0
114725,19391120,    0,    0
114725,19391121,    0,    0
114725,19391122,    0,    0
114725,19391123,    0,    0
114725,19391124,    0,    0
114725,19391125,    0,    0
114725,19391126,    0,    0
114725,19391127,    0,    0
114725,19391128,    0,    0
114725,19391129,    0,    0
114725,19391130,    0,    0
114725,19391201,    0,    0
114725,19391202,    0,    0
114725,19391203,    0,    0
114725,19391204,    0,    0
114725,19391205,    0,    0
114725,19391206,    0,    0
114725,19391207,    0,    0
114725,19391208,    0,    0
114725,19391209,    0,    0
114725,19391210,    0,    0
114725,19391211,    0,    0
114725,19391212,    0,    0
114725,19391213,    0,    0
114725,19391214,    0,    0
114725,19391215,    0,    0
114725,19391216,    0,    0
114725,19391217,    0,    0
114725,19391218,    0,    0
114725,19391219,    0,    0
114725,19391220,    0,    0
114725,19391221,    0,    0
114725,19391222,    0,    0
114725,19391223,    0,    0
114725,19391224,    0,    0
114725,19391225,    0,    0
114725,19391226,    0,    0
114725,19391227,    0,    0
114725,19391228,    0,    0
114725,19391229,    0,    0
114725,19391230,    0,    0
114725,19391231,    0,    0
114725,19400101,    0,    0
114725,19400102,    0,    0
114725,19400103,    0,    0
114725,19400104,    0,    0
114725,19400105,    0,    0
114725,19400106,    0,    0
114725,19400107,    0,    0
114725,19400108,    0,    0
114725,19400109,    0,    0
114725,19400110,    0,    0
114725,19400111,    0,    0
114725,19400112,    0,    0
114725,19400113,    0,    0
114725,19400114,    0,    0
114725,19400115,    0,    0
114725,19400116,    0,    0
114725,19400117,    0,    0
114725,19400118,    0,    0
114725,19400119,    0,    0
114725,19400120,    0,    0
114725,19400121,    0,    0
114725,19400122,    0,    0
114725,19400123,    0,    0
114725,19400124,    0,    0
114725,19400125,    0,    0
114725,19400126,    0,    0
114725,19400127,    0,    0
114725,19400128,    0,    0
114725,19400129,    0,    0
114725,19400130,    0,    0
114725,19400131,    0,    0
114725,19400201,    0,    0
114725,19400202,    0,    0
114725,19400203,    0,    0
114725,19400204,    0,    0
114725,19400205,    0,    0
114725,19400206,    0,    0
114725,19400207,    0,    0
114725,19400208,    0,    0
114725,19400209,    0,    0
114725,19400210,    0,    0
114725,19400211,    0,    0
114725,19400212,    0,    0
114725,19400213,    0,    0
114725,19400214,    0,    0
114725,19400215,    0,    0
114725,19400216,    0,    0
114725,19400217,    0,    0
114725,19400218,    0,    0
114725,19400219,    0,    0
114725,19400220,    0,    0
114725,19400221,    0,    0
114725,19400222,    0,    0
114725,19400223,    0,    0
114725,19400224,    0,    0
114725,19400225,    0,    0
114725,19400226,    0,    0
114725,19400227,    0,    0
114725,19400228,    0,    0
114725,19400229,    0,    0
114725,19400301,    0,    0
114725,19400302,    0,    0
114725,19400303,    0,    0
114725,19400304,    0,    0
114725,19400305,    0,    0
114725,19400306,    0,    0
114725,19400307,    0,    0
114725,19400308,    0,    0
114725,19400309,    0,    0
114725,19400310,    0,    0
114725,19400311,    0,    0
114725,19400312,    0,    0
114725,19400313,    0,    0
114725,19400314,    0,    0
114725,19400315,    0,    0
114725,19400316,    0,    0
114725,19400317,    0,    0
114725,19400318,    0,    0
114725,19400319,    0,    0
114725,19400320,    0,    0
114725,19400321,    0,    0
114725,19400322,    0,    0
114725,19400323,    0,    0
114725,19400324,    0,    0
114725,19400325,    0,    0
114725,19400326,    0,    0
114725,19400327,    0,    0
114725,19400328,    0,    0
114725,19400329,    0,    0
114725,19400330,    0,    0
114725,19400331,    0,    0
114725,19400401,    0,    0
114725,19400402,    0,    0
114725,19400403,    0,    0
114725,19400404,    0,    0
114725,19400405,    0,    0
114725,19400406,    0,    0
114725,19400407,    0,    0
114725,19400408,    0,    0
114725,19400409,    0,    0
114725,19400410,    0,    0
114725,19400411,    0,    0
114725,19400412,    0,    0
114725,19400413,    0,    0
114725,19400414,    0,    0
114725,19400415,    0,    0
114725,19400416,    0,    0
114725,19400417,    0,    0
114725,19400418,    0,    0
114725,19400419,    0,    0
114725,19400420,    0,    0
114725,19400421,    0,    0
114725,19400422,    0,    0
114725,19400423,    0,    0
114725,19400424,    0,    0
114725,19400425,    0,    0
114725,19400426,    0,    0
114725,19400427,    0,    0
114725,19400428,    0,    0
114725,19400429,    0,    0
114725,19400430,    0,    0
114725,19400501,    0,    0
114725,19400502,    0,    0
114725,19400503,    0,    0
114725,19400504,    0,    0
114725,19400505,    0,    0
114725,19400506,    0,    0
114725,19400507,    0,    0
114725,19400508,    0,    0
114725,19400509,    0,    0
114725,19400510,    0,    0
114725,19400511,    0,    0
114725,19400512,    0,    0
114725,19400513,    0,    0
114725,19400514,    0,    0
114725,19400515,    0,    0
114725,19400516,    0,    0
114725,19400517,    0,    0
114725,19400518,    0,    0
114725,19400519,    0,    0
