EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWEDEN, STOCKHOLM_A (STAID: 5464).
Blended and updated with sources: 138884 138886 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
138884,18600202,    3,    0
138884,18600203,    2,    0
138884,18600204,    4,    0
138884,18600205,    0,    0
138884,18600206,    1,    0
138884,18600207,    0,    0
138884,18600208,    0,    0
138884,18600209,    1,    0
138884,18600210,    0,    0
138884,18600211,    0,    0
138884,18600212,    0,    0
138884,18600213,    0,    0
138884,18600214,   10,    0
138884,18600215,   12,    0
138884,18600216,    6,    0
138884,18600217,    0,    0
138884,18600218,    0,    0
138884,18600219,   14,    0
138884,18600220,    0,    0
138884,18600221,   19,    0
138884,18600222,    0,    0
138884,18600223,    0,    0
138884,18600224,    0,    0
138884,18600225,    0,    0
138884,18600226,    3,    0
138884,18600227,   24,    0
138884,18600228,   16,    0
138884,18600229,   12,    0
138884,18600301,   14,    0
138884,18600302,    5,    0
138884,18600303,    1,    0
138884,18600304,    2,    0
138884,18600305,   14,    0
138884,18600306,   15,    0
138884,18600307,    0,    0
138884,18600308,   11,    0
138884,18600309,   12,    0
138884,18600310,    9,    0
138884,18600311,    9,    0
138884,18600312,    2,    0
138884,18600313,    3,    0
138884,18600314,    1,    0
138884,18600315,    1,    0
138884,18600316,    3,    0
138884,18600317,    2,    0
138884,18600318,   14,    0
138884,18600319,    0,    0
138884,18600320,    0,    0
138884,18600321,   37,    0
138884,18600322,   59,    0
138884,18600323,    0,    0
138884,18600324,    0,    0
138884,18600325,   32,    0
138884,18600326,    1,    0
138884,18600327,    0,    0
138884,18600328,    0,    0
138884,18600329,    0,    0
138884,18600330,    0,    0
138884,18600331,    0,    0
138884,18600401,    1,    0
138884,18600402,   29,    0
138884,18600403,   25,    0
138884,18600404,    0,    0
138884,18600405,    0,    0
138884,18600406,    0,    0
138884,18600407,    0,    0
138884,18600408,    0,    0
138884,18600409,   11,    0
138884,18600410,    0,    0
138884,18600411,    0,    0
138884,18600412,    0,    0
138884,18600413,    0,    0
138884,18600414,    0,    0
138884,18600415,    0,    0
138884,18600416,    0,    0
138884,18600417,    0,    0
138884,18600418,    0,    0
138884,18600419,    4,    0
138884,18600420,   48,    0
138884,18600421,    0,    0
138884,18600422,   10,    0
138884,18600423,    3,    0
138884,18600424,    0,    0
138884,18600425,    0,    0
138884,18600426,    0,    0
138884,18600427,    0,    0
138884,18600428,    0,    0
138884,18600429,    0,    0
138884,18600430,    0,    0
138884,18600501,    0,    0
138884,18600502,    0,    0
138884,18600503,    0,    0
138884,18600504,    3,    0
138884,18600505,    0,    0
138884,18600506,   14,    0
138884,18600507,    0,    0
138884,18600508,    0,    0
138884,18600509,    0,    0
138884,18600510,   14,    0
138884,18600511,    0,    0
138884,18600512,   22,    0
138884,18600513,    3,    0
138884,18600514,   45,    0
138884,18600515,    0,    0
138884,18600516,    0,    0
138884,18600517,    0,    0
138884,18600518,    0,    0
138884,18600519,    0,    0
138884,18600520,    0,    0
138884,18600521,    1,    0
138884,18600522,    0,    0
138884,18600523,   30,    0
138884,18600524,   96,    0
138884,18600525,    0,    0
138884,18600526,    0,    0
138884,18600527,   15,    0
138884,18600528,   32,    0
138884,18600529,    3,    0
138884,18600530,   71,    0
138884,18600531,    9,    0
138884,18600601,    6,    0
138884,18600602,   81,    0
138884,18600603,    0,    0
138884,18600604,    0,    0
138884,18600605,    1,    0
138884,18600606,    0,    0
138884,18600607,    0,    0
138884,18600608,   85,    0
138884,18600609,   45,    0
138884,18600610,   90,    0
138884,18600611,   39,    0
138884,18600612,    0,    0
138884,18600613,    0,    0
138884,18600614,    0,    0
138884,18600615,    0,    0
138884,18600616,    0,    0
138884,18600617,    0,    0
138884,18600618,  103,    0
138884,18600619,    0,    0
138884,18600620,    1,    0
138884,18600621,    0,    0
138884,18600622,   22,    0
138884,18600623,    0,    0
138884,18600624,    0,    0
138884,18600625,    0,    0
138884,18600626,   37,    0
138884,18600627,    0,    0
138884,18600628,   12,    0
138884,18600629,    4,    0
138884,18600630,    1,    0
138884,18600701,   12,    0
138884,18600702,    0,    0
138884,18600703,   38,    0
138884,18600704,   30,    0
138884,18600705,   12,    0
138884,18600706,   13,    0
138884,18600707,   15,    0
138884,18600708,    0,    0
138884,18600709,    0,    0
138884,18600710,    0,    0
138884,18600711,    0,    0
138884,18600712,    0,    0
138884,18600713,    0,    0
138884,18600714,    0,    0
138884,18600715,    0,    0
138884,18600716,    0,    0
138884,18600717,    0,    0
138884,18600718,    0,    0
138884,18600719,    0,    0
138884,18600720,    0,    0
138884,18600721,   30,    0
138884,18600722,    0,    0
138884,18600723,    0,    0
138884,18600724,    0,    0
138884,18600725,    0,    0
138884,18600726,  137,    0
138884,18600727,    0,    0
138884,18600728,    0,    0
138884,18600729,    0,    0
138884,18600730,    1,    0
138884,18600731,    0,    0
138884,18600801,    0,    0
138884,18600802,    0,    0
138884,18600803,    8,    0
138884,18600804,    0,    0
138884,18600805,   58,    0
138884,18600806,   75,    0
138884,18600807,   22,    0
138884,18600808,   13,    0
138884,18600809,    0,    0
138884,18600810,   14,    0
138884,18600811,    0,    0
138884,18600812,   14,    0
138884,18600813,    0,    0
138884,18600814,   76,    0
138884,18600815,    0,    0
138884,18600816,   40,    0
138884,18600817,    0,    0
138884,18600818,   52,    0
138884,18600819,    0,    0
138884,18600820,    4,    0
138884,18600821,    0,    0
138884,18600822,    1,    0
138884,18600823,  296,    0
138884,18600824,  126,    0
138884,18600825,    0,    0
138884,18600826,   51,    0
138884,18600827,    0,    0
138884,18600828,    0,    0
138884,18600829,    0,    0
138884,18600830,   64,    0
138884,18600831,    0,    0
138884,18600901,    0,    0
138884,18600902,    0,    0
138884,18600903,    0,    0
138884,18600904,    0,    0
138884,18600905,    0,    0
138884,18600906,    0,    0
138884,18600907,    0,    0
138884,18600908,    0,    0
138884,18600909,    0,    0
138884,18600910,    0,    0
138884,18600911,    0,    0
138884,18600912,    0,    0
138884,18600913,    3,    0
138884,18600914,   12,    0
138884,18600915,    0,    0
138884,18600916,   33,    0
138884,18600917,    0,    0
138884,18600918,    1,    0
138884,18600919,    2,    0
138884,18600920,    3,    0
138884,18600921,    0,    0
138884,18600922,   59,    0
138884,18600923,   29,    0
138884,18600924,  121,    0
138884,18600925,    0,    0
138884,18600926,    0,    0
138884,18600927,    0,    0
138884,18600928,    0,    0
138884,18600929,    0,    0
138884,18600930,    0,    0
138884,18601001,    0,    0
138884,18601002,    0,    0
138884,18601003,   67,    0
138884,18601004,   66,    0
138884,18601005,    0,    0
138884,18601006,    0,    0
138884,18601007,   45,    0
138884,18601008,    0,    0
138884,18601009,    0,    0
138884,18601010,    0,    0
138884,18601011,    9,    0
138884,18601012,  176,    0
138884,18601013,    0,    0
138884,18601014,    0,    0
138884,18601015,    0,    0
138884,18601016,   61,    0
138884,18601017,   12,    0
138884,18601018,    2,    0
138884,18601019,   19,    0
138884,18601020,  119,    0
138884,18601021,    0,    0
138884,18601022,    0,    0
138884,18601023,   65,    0
138884,18601024,    2,    0
138884,18601025,    0,    0
138884,18601026,    0,    0
138884,18601027,    0,    0
138884,18601028,    0,    0
138884,18601029,    0,    0
138884,18601030,    0,    0
138884,18601031,    4,    0
138884,18601101,    0,    0
138884,18601102,    0,    0
138884,18601103,    1,    0
138884,18601104,    9,    0
138884,18601105,    6,    0
138884,18601106,    0,    0
138884,18601107,    0,    0
138884,18601108,    1,    0
138884,18601109,    0,    0
138884,18601110,    0,    0
138884,18601111,    0,    0
138884,18601112,    0,    0
138884,18601113,    0,    0
138884,18601114,    1,    0
138884,18601115,   14,    0
138884,18601116,   39,    0
138884,18601117,    0,    0
138884,18601118,  144,    0
138884,18601119,    7,    0
138884,18601120,    0,    0
138884,18601121,    0,    0
138884,18601122,   27,    0
138884,18601123,    3,    0
138884,18601124,    0,    0
138884,18601125,    0,    0
138884,18601126,    3,    0
138884,18601127,    0,    0
138884,18601128,    0,    0
138884,18601129,    0,    0
138884,18601130,    0,    0
138884,18601201,    0,    0
138884,18601202,    0,    0
138884,18601203,    0,    0
138884,18601204,    1,    0
138884,18601205,    0,    0
138884,18601206,    0,    0
138884,18601207,    0,    0
138884,18601208,   57,    0
138884,18601209,    2,    0
138884,18601210,    2,    0
138884,18601211,    3,    0
138884,18601212,    1,    0
138884,18601213,    0,    0
138884,18601214,    0,    0
138884,18601215,    1,    0
138884,18601216,    4,    0
138884,18601217,    4,    0
138884,18601218,   23,    0
138884,18601219,   18,    0
138884,18601220,    0,    0
138884,18601221,    1,    0
138884,18601222,    1,    0
138884,18601223,    6,    0
138884,18601224,    3,    0
138884,18601225,   10,    0
138884,18601226,    3,    0
138884,18601227,    0,    0
138884,18601228,    1,    0
138884,18601229,    0,    0
138884,18601230,    0,    0
138884,18601231,    1,    0
138884,18610101,    1,    0
138884,18610102,    0,    0
138884,18610103,    0,    0
138884,18610104,    2,    0
138884,18610105,   22,    0
138884,18610106,    1,    0
138884,18610107,    6,    0
138884,18610108,    1,    0
138884,18610109,    0,    0
138884,18610110,    1,    0
138884,18610111,    0,    0
138884,18610112,    0,    0
138884,18610113,    0,    0
138884,18610114,    0,    0
138884,18610115,    2,    0
138884,18610116,    0,    0
138884,18610117,    0,    0
138884,18610118,    0,    0
138884,18610119,    0,    0
138884,18610120,    2,    0
138884,18610121,    0,    0
138884,18610122,    0,    0
138884,18610123,    4,    0
138884,18610124,    0,    0
138884,18610125,    6,    0
138884,18610126,    1,    0
138884,18610127,    0,    0
138884,18610128,    1,    0
138884,18610129,    1,    0
138884,18610130,    0,    0
138884,18610131,    0,    0
138884,18610201,    0,    0
138884,18610202,    0,    0
138884,18610203,    0,    0
138884,18610204,    4,    0
138884,18610205,    0,    0
138884,18610206,    0,    0
138884,18610207,    0,    0
138884,18610208,    0,    0
138884,18610209,    0,    0
138884,18610210,    0,    0
138884,18610211,    0,    0
138884,18610212,    2,    0
138884,18610213,    7,    0
138884,18610214,   28,    0
138884,18610215,    0,    0
