EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWEDEN, STOCKHOLM_A (STAID: 5464).
Blended and updated with sources: 160018 902484 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
160018,19970810,   64,    0
160018,19970811,-9999,    9
160018,19970812,-9999,    9
160018,19970813,   60,    0
160018,19970814,   56,    0
160018,19970815,   62,    0
160018,19970816,   63,    0
160018,19970817,-9999,    9
160018,19970818,   84,    0
160018,19970819,   79,    0
160018,19970820,-9999,    9
160018,19970821,   61,    0
160018,19970822,-9999,    9
160018,19970823,   66,    0
160018,19970824,   73,    0
160018,19970825,   94,    0
160018,19970826,-9999,    9
160018,19970827,   72,    0
160018,19970828,   71,    0
160018,19970829,   79,    0
160018,19970830,   86,    0
160018,19970831,   81,    0
160018,19970901,   86,    0
160018,19970902,   73,    0
160018,19970903,   85,    0
160018,19970904,   84,    0
160018,19970905,   84,    0
160018,19970906,   87,    0
160018,19970907,   82,    0
160018,19970908,   80,    0
160018,19970909,   63,    0
160018,19970910,   61,    0
160018,19970911,   62,    0
160018,19970912,   91,    0
160018,19970913,   73,    0
160018,19970914,   73,    0
160018,19970915,   73,    0
160018,19970916,   72,    0
160018,19970917,   73,    0
160018,19970918,-9999,    9
160018,19970919,-9999,    9
160018,19970920,   64,    0
160018,19970921,   76,    0
160018,19970922,   64,    0
160018,19970923,   66,    0
160018,19970924,   69,    0
160018,19970925,   69,    0
160018,19970926,   61,    0
160018,19970927,   75,    0
160018,19970928,   75,    0
160018,19970929,   80,    0
160018,19970930,   93,    0
160018,19971001,   93,    0
160018,19971002,   91,    0
160018,19971003,   79,    0
160018,19971004,-9999,    9
160018,19971005,-9999,    9
160018,19971006,   88,    0
160018,19971007,   87,    0
160018,19971008,   86,    0
160018,19971009,-9999,    9
160018,19971010,   88,    0
160018,19971011,   93,    0
160018,19971012,   78,    0
160018,19971013,   90,    0
160018,19971014,   78,    0
160018,19971015,   91,    0
160018,19971016,   93,    0
160018,19971017,   83,    0
160018,19971018,   91,    0
160018,19971019,   82,    0
160018,19971020,   60,    0
160018,19971021,   66,    0
160018,19971022,   86,    0
160018,19971023,   82,    0
160018,19971024,   69,    0
160018,19971025,   70,    0
160018,19971026,   70,    0
160018,19971027,   70,    0
160018,19971028,-9999,    9
160018,19971029,-9999,    9
160018,19971030,   83,    0
160018,19971031,   83,    0
160018,19971101,   83,    0
160018,19971102,   78,    0
160018,19971103,   72,    0
160018,19971104,-9999,    9
160018,19971105,   74,    0
160018,19971106,   92,    0
160018,19971107,  100,    0
160018,19971108,   94,    0
160018,19971109,  100,    0
160018,19971110,   99,    0
160018,19971111,   97,    0
160018,19971112,   94,    0
160018,19971113,   99,    0
160018,19971114,   86,    0
160018,19971115,   96,    0
160018,19971116,   98,    0
160018,19971117,   79,    0
160018,19971118,   77,    0
160018,19971119,   74,    0
160018,19971120,   90,    0
160018,19971121,   86,    0
160018,19971122,   85,    0
160018,19971123,   96,    0
160018,19971124,   96,    0
160018,19971125,   92,    0
160018,19971126,   91,    0
160018,19971127,   90,    0
160018,19971128,   94,    0
160018,19971129,   85,    0
160018,19971130,   95,    0
160018,19971201,   97,    0
160018,19971202,   96,    0
160018,19971203,   92,    0
160018,19971204,   87,    0
160018,19971205,   91,    0
160018,19971206,   91,    0
160018,19971207,   92,    0
160018,19971208,   97,    0
160018,19971209,   94,    0
160018,19971210,   96,    0
160018,19971211,   96,    0
160018,19971212,   95,    0
160018,19971213,   89,    0
160018,19971214,   83,    0
160018,19971215,   76,    0
160018,19971216,   78,    0
160018,19971217,   52,    0
160018,19971218,-9999,    9
160018,19971219,   97,    0
160018,19971220,   93,    0
160018,19971221,   86,    0
160018,19971222,   91,    0
160018,19971223,   99,    0
160018,19971224,  100,    0
160018,19971225,   99,    0
160018,19971226,-9999,    9
160018,19971227,   93,    0
160018,19971228,   90,    0
160018,19971229,   97,    0
160018,19971230,   96,    0
160018,19971231,-9999,    9
160018,19980101,   97,    0
160018,19980102,   97,    0
160018,19980103,  100,    0
160018,19980104,   96,    0
160018,19980105,   97,    0
160018,19980106,   90,    0
160018,19980107,   93,    0
160018,19980108,   86,    0
160018,19980109,   90,    0
160018,19980110,   96,    0
160018,19980111,   96,    0
160018,19980112,   94,    0
160018,19980113,   97,    0
160018,19980114,   97,    0
160018,19980115,   91,    0
160018,19980116,   89,    0
160018,19980117,   91,    0
160018,19980118,   88,    0
160018,19980119,   97,    0
