EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, LJUBLJANA BEZIGRAD (STAID: 228).
Blended and updated with sources: 105699 914015 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
105699,19010205,    8,    0
105699,19010206,    7,    0
105699,19010207,    8,    0
105699,19010208,    8,    0
105699,19010209,    6,    0
105699,19010210,    3,    0
105699,19010211,    7,    0
105699,19010212,    3,    0
105699,19010213,    0,    0
105699,19010214,    0,    0
105699,19010215,    2,    0
105699,19010216,    1,    0
105699,19010217,    2,    0
105699,19010218,    2,    0
105699,19010219,    8,    0
105699,19010220,    3,    0
105699,19010221,    1,    0
105699,19010222,    2,    0
105699,19010223,    2,    0
105699,19010224,    2,    0
105699,19010225,    2,    0
105699,19010226,    2,    0
105699,19010227,    2,    0
105699,19010228,    1,    0
105699,19010301,    8,    0
105699,19010302,    8,    0
105699,19010303,    8,    0
105699,19010304,    4,    0
105699,19010305,    2,    0
105699,19010306,    2,    0
105699,19010307,    8,    0
105699,19010308,    7,    0
105699,19010309,    8,    0
105699,19010310,    8,    0
105699,19010311,    8,    0
105699,19010312,    2,    0
105699,19010313,    8,    0
105699,19010314,    3,    0
105699,19010315,    5,    0
105699,19010316,    6,    0
105699,19010317,    2,    0
105699,19010318,    8,    0
105699,19010319,    7,    0
105699,19010320,    8,    0
105699,19010321,    8,    0
105699,19010322,    8,    0
105699,19010323,    6,    0
105699,19010324,    6,    0
105699,19010325,    7,    0
105699,19010326,    8,    0
105699,19010327,    8,    0
105699,19010328,    6,    0
105699,19010329,    8,    0
105699,19010330,    4,    0
105699,19010331,    7,    0
105699,19010401,    4,    0
105699,19010402,    2,    0
105699,19010403,    2,    0
105699,19010404,    5,    0
105699,19010405,    6,    0
105699,19010406,    6,    0
105699,19010407,    5,    0
105699,19010408,    0,    0
105699,19010409,    4,    0
105699,19010410,    8,    0
105699,19010411,    2,    0
