EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NETHERLANDS, MAASTRICHT (STAID: 168).
Blended and updated with sources: 102105 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
102105,19071111,    0,    0
102105,19071112,    0,    0
102105,19071113,    5,    0
102105,19071114,    1,    0
102105,19071115,    0,    0
102105,19071116,   44,    0
102105,19071117,    0,    0
102105,19071118,   15,    0
102105,19071119,   42,    0
102105,19071120,    0,    0
102105,19071121,    0,    0
102105,19071122,   41,    0
102105,19071123,    0,    0
102105,19071124,   39,    0
102105,19071125,    0,    0
102105,19071126,    0,    0
102105,19071127,    9,    0
102105,19071128,    0,    0
102105,19071129,    1,    0
102105,19071130,   23,    0
102105,19071201,    6,    0
102105,19071202,    0,    0
102105,19071203,   21,    0
102105,19071204,   21,    0
102105,19071205,   14,    0
102105,19071206,   47,    0
102105,19071207,   35,    0
102105,19071208,    0,    0
102105,19071209,   14,    0
102105,19071210,   16,    0
102105,19071211,   28,    0
102105,19071212,    0,    0
102105,19071213,    1,    0
102105,19071214,    0,    0
102105,19071215,    5,    0
102105,19071216,    5,    0
102105,19071217,   21,    0
102105,19071218,   38,    0
102105,19071219,    0,    0
102105,19071220,    0,    0
102105,19071221,    2,    0
102105,19071222,    7,    0
102105,19071223,    0,    0
102105,19071224,    0,    0
102105,19071225,    0,    0
102105,19071226,   22,    0
102105,19071227,    0,    0
102105,19071228,    0,    0
102105,19071229,    0,    0
102105,19071230,    0,    0
102105,19071231,    8,    0
102105,19080101,    0,    0
102105,19080102,   57,    0
102105,19080103,   59,    0
102105,19080104,   60,    0
102105,19080105,   24,    0
102105,19080106,   14,    0
102105,19080107,    2,    0
102105,19080108,   11,    0
102105,19080109,    0,    0
102105,19080110,   59,    0
102105,19080111,   50,    0
102105,19080112,   63,    0
102105,19080113,   41,    0
102105,19080114,   60,    0
102105,19080115,   44,    0
102105,19080116,    5,    0
102105,19080117,   10,    0
102105,19080118,    0,    0
102105,19080119,    0,    0
102105,19080120,    0,    0
102105,19080121,   45,    0
102105,19080122,   24,    0
102105,19080123,   20,    0
102105,19080124,    0,    0
102105,19080125,    0,    0
102105,19080126,    0,    0
102105,19080127,    0,    0
102105,19080128,    2,    0
102105,19080129,    4,    0
102105,19080130,    0,    0
102105,19080131,    0,    0
102105,19080201,    0,    0
102105,19080202,   26,    0
102105,19080203,   42,    0
102105,19080204,    0,    0
102105,19080205,    0,    0
102105,19080206,    0,    0
102105,19080207,    0,    0
102105,19080208,    8,    0
102105,19080209,   25,    0
102105,19080210,   14,    0
102105,19080211,   50,    0
102105,19080212,    0,    0
102105,19080213,   60,    0
102105,19080214,    0,    0
102105,19080215,   30,    0
102105,19080216,    2,    0
102105,19080217,    0,    0
102105,19080218,    0,    0
102105,19080219,   48,    0
