EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : daily Wind gust in 0.1 m/s
23-27 Q_FX : quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, DRESDEN WAHNSDORF (STAID: 43).
Blended and updated with sources: 115682 115740 910488 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FX, Q_FX
115740,19181112,-9999,    9
115740,19181113,-9999,    9
115740,19181114,-9999,    9
115740,19181115,-9999,    9
115740,19181116,-9999,    9
115740,19181117,-9999,    9
115740,19181118,-9999,    9
115740,19181119,-9999,    9
115740,19181120,-9999,    9
115740,19181121,-9999,    9
115740,19181122,-9999,    9
115740,19181123,-9999,    9
115740,19181124,-9999,    9
115740,19181125,-9999,    9
115740,19181126,-9999,    9
115740,19181127,-9999,    9
115740,19181128,-9999,    9
115740,19181129,-9999,    9
115740,19181130,-9999,    9
115740,19181201,-9999,    9
115740,19181202,-9999,    9
115740,19181203,-9999,    9
115740,19181204,-9999,    9
115740,19181205,-9999,    9
115740,19181206,-9999,    9
115740,19181207,-9999,    9
115740,19181208,-9999,    9
115740,19181209,-9999,    9
115740,19181210,-9999,    9
115740,19181211,-9999,    9
115740,19181212,-9999,    9
115740,19181213,-9999,    9
115740,19181214,-9999,    9
115740,19181215,-9999,    9
115740,19181216,-9999,    9
115740,19181217,-9999,    9
115740,19181218,-9999,    9
115740,19181219,-9999,    9
115740,19181220,-9999,    9
115740,19181221,-9999,    9
115740,19181222,-9999,    9
115740,19181223,-9999,    9
115740,19181224,-9999,    9
115740,19181225,-9999,    9
115740,19181226,-9999,    9
115740,19181227,-9999,    9
115740,19181228,-9999,    9
115740,19181229,-9999,    9
115740,19181230,-9999,    9
115740,19181231,-9999,    9
115740,19190101,-9999,    9
115740,19190102,-9999,    9
115740,19190103,-9999,    9
115740,19190104,-9999,    9
115740,19190105,-9999,    9
115740,19190106,-9999,    9
115740,19190107,-9999,    9
115740,19190108,-9999,    9
115740,19190109,-9999,    9
115740,19190110,-9999,    9
115740,19190111,-9999,    9
115740,19190112,-9999,    9
115740,19190113,-9999,    9
115740,19190114,-9999,    9
115740,19190115,-9999,    9
115740,19190116,-9999,    9
115740,19190117,-9999,    9
115740,19190118,-9999,    9
115740,19190119,-9999,    9
115740,19190120,-9999,    9
115740,19190121,-9999,    9
115740,19190122,-9999,    9
115740,19190123,-9999,    9
115740,19190124,-9999,    9
115740,19190125,-9999,    9
115740,19190126,-9999,    9
115740,19190127,-9999,    9
115740,19190128,-9999,    9
115740,19190129,-9999,    9
115740,19190130,-9999,    9
115740,19190131,-9999,    9
115740,19190201,-9999,    9
115740,19190202,-9999,    9
115740,19190203,-9999,    9
115740,19190204,-9999,    9
115740,19190205,-9999,    9
115740,19190206,-9999,    9
115740,19190207,-9999,    9
115740,19190208,-9999,    9
115740,19190209,-9999,    9
115740,19190210,-9999,    9
115740,19190211,-9999,    9
115740,19190212,-9999,    9
115740,19190213,-9999,    9
115740,19190214,-9999,    9
115740,19190215,-9999,    9
115740,19190216,-9999,    9
115740,19190217,-9999,    9
115740,19190218,-9999,    9
115740,19190219,-9999,    9
115740,19190220,-9999,    9
115740,19190221,-9999,    9
115740,19190222,-9999,    9
115740,19190223,-9999,    9
115740,19190224,-9999,    9
115740,19190225,-9999,    9
115740,19190226,-9999,    9
115740,19190227,-9999,    9
115740,19190228,-9999,    9
115740,19190301,-9999,    9
115740,19190302,-9999,    9
115740,19190303,-9999,    9
115740,19190304,-9999,    9
115740,19190305,-9999,    9
115740,19190306,-9999,    9
115740,19190307,-9999,    9
115740,19190308,-9999,    9
115740,19190309,-9999,    9
115740,19190310,-9999,    9
115740,19190311,-9999,    9
115740,19190312,-9999,    9
115740,19190313,-9999,    9
115740,19190314,-9999,    9
115740,19190315,-9999,    9
115740,19190316,-9999,    9
115740,19190317,-9999,    9
115740,19190318,-9999,    9
115740,19190319,-9999,    9
115740,19190320,-9999,    9
115740,19190321,-9999,    9
115740,19190322,-9999,    9
115740,19190323,-9999,    9
115740,19190324,-9999,    9
115740,19190325,-9999,    9
115740,19190326,-9999,    9
115740,19190327,-9999,    9
115740,19190328,-9999,    9
115740,19190329,-9999,    9
115740,19190330,-9999,    9
115740,19190331,-9999,    9
115740,19190401,-9999,    9
115740,19190402,-9999,    9
115740,19190403,-9999,    9
115740,19190404,-9999,    9
115740,19190405,-9999,    9
115740,19190406,-9999,    9
115740,19190407,-9999,    9
115740,19190408,-9999,    9
115740,19190409,-9999,    9
115740,19190410,-9999,    9
115740,19190411,-9999,    9
115740,19190412,-9999,    9
115740,19190413,-9999,    9
115740,19190414,-9999,    9
115740,19190415,-9999,    9
115740,19190416,-9999,    9
115740,19190417,-9999,    9
115740,19190418,-9999,    9
115740,19190419,-9999,    9
115740,19190420,-9999,    9
115740,19190421,-9999,    9
115740,19190422,-9999,    9
115740,19190423,-9999,    9
115740,19190424,-9999,    9
115740,19190425,-9999,    9
115740,19190426,-9999,    9
115740,19190427,-9999,    9
115740,19190428,-9999,    9
115740,19190429,-9999,    9
115740,19190430,-9999,    9
115740,19190501,-9999,    9
115740,19190502,-9999,    9
115740,19190503,-9999,    9
115740,19190504,-9999,    9
115740,19190505,-9999,    9
115740,19190506,-9999,    9
115740,19190507,-9999,    9
115740,19190508,-9999,    9
115740,19190509,-9999,    9
115740,19190510,-9999,    9
115740,19190511,-9999,    9
115740,19190512,-9999,    9
115740,19190513,-9999,    9
115740,19190514,-9999,    9
115740,19190515,-9999,    9
115740,19190516,-9999,    9
115740,19190517,-9999,    9
115740,19190518,-9999,    9
115740,19190519,-9999,    9
115740,19190520,-9999,    9
115740,19190521,-9999,    9
115740,19190522,-9999,    9
115740,19190523,-9999,    9
115740,19190524,-9999,    9
115740,19190525,-9999,    9
115740,19190526,-9999,    9
115740,19190527,-9999,    9
115740,19190528,-9999,    9
115740,19190529,-9999,    9
