EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : daily Wind speed in 0.1 m/s
23-27 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, MONTELIMAR (STAID: 786).
Blended and updated with sources: 175640 907577 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
175640,19390101,    0,    0
175640,19390102,    0,    0
175640,19390103,   30,    0
175640,19390104,    0,    0
175640,19390105,   70,    0
175640,19390106,  100,    0
175640,19390107,   90,    0
175640,19390108,   70,    0
175640,19390109,    0,    0
175640,19390110,    0,    0
175640,19390111,   60,    0
175640,19390112,   30,    0
175640,19390113,    0,    0
175640,19390114,    0,    0
175640,19390115,    0,    0
175640,19390116,   70,    0
175640,19390117,   50,    0
175640,19390118,   40,    0
175640,19390119,   30,    0
175640,19390120,    0,    0
175640,19390121,   20,    0
175640,19390122,    0,    0
175640,19390123,    0,    0
175640,19390124,   90,    0
175640,19390125,   30,    0
175640,19390126,    0,    0
175640,19390127,   20,    0
175640,19390128,   40,    0
175640,19390129,   20,    0
175640,19390130,   90,    0
175640,19390131,   50,    0
175640,19390201,   50,    0
175640,19390202,   20,    0
175640,19390203,   30,    0
175640,19390204,   70,    0
175640,19390205,   40,    0
175640,19390206,   40,    0
175640,19390207,   30,    0
175640,19390208,   30,    0
175640,19390209,   20,    0
175640,19390210,  130,    0
175640,19390211,  120,    0
175640,19390212,   80,    0
175640,19390213,   70,    0
175640,19390214,  140,    0
175640,19390215,   70,    0
175640,19390216,   40,    0
175640,19390217,   60,    0
175640,19390218,   80,    0
175640,19390219,  110,    0
175640,19390220,  110,    0
175640,19390221,  190,    0
175640,19390222,    0,    0
175640,19390223,   20,    0
175640,19390224,    0,    0
175640,19390225,   50,    0
175640,19390226,   50,    0
175640,19390227,   60,    0
175640,19390228,   20,    0
175640,19390301,   20,    0
175640,19390302,   40,    0
175640,19390303,   30,    0
175640,19390304,   30,    0
