EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 102154 911146 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
102154,19011226,    8,    0
102154,19011227,    8,    0
102154,19011228,    3,    0
102154,19011229,    5,    0
102154,19011230,    4,    0
102154,19011231,    2,    0
102154,19020101,    2,    0
102154,19020102,    4,    0
102154,19020103,    8,    0
102154,19020104,    0,    0
102154,19020105,    6,    0
102154,19020106,    6,    0
102154,19020107,    8,    0
102154,19020108,    1,    0
102154,19020109,    1,    0
102154,19020110,    1,    0
102154,19020111,    1,    0
102154,19020112,    2,    0
102154,19020113,    4,    0
102154,19020114,    7,    0
102154,19020115,    6,    0
102154,19020116,    8,    0
102154,19020117,    6,    0
102154,19020118,    2,    0
102154,19020119,    2,    0
102154,19020120,    1,    0
102154,19020121,    7,    0
102154,19020122,    2,    0
102154,19020123,    2,    0
102154,19020124,    0,    0
102154,19020125,    8,    0
102154,19020126,    8,    0
102154,19020127,    8,    0
102154,19020128,    5,    0
102154,19020129,    6,    0
102154,19020130,    7,    0
102154,19020131,    8,    0
102154,19020201,    7,    0
102154,19020202,    8,    0
102154,19020203,    8,    0
102154,19020204,    6,    0
102154,19020205,    1,    0
102154,19020206,    3,    0
102154,19020207,    8,    0
102154,19020208,    6,    0
102154,19020209,    6,    0
102154,19020210,    8,    0
102154,19020211,    8,    0
102154,19020212,    8,    0
102154,19020213,    6,    0
102154,19020214,    7,    0
102154,19020215,    7,    0
102154,19020216,    8,    0
102154,19020217,    8,    0
102154,19020218,    8,    0
102154,19020219,    5,    0
102154,19020220,    1,    0
102154,19020221,    8,    0
102154,19020222,    5,    0
102154,19020223,    1,    0
102154,19020224,    3,    0
102154,19020225,    5,    0
102154,19020226,    5,    0
102154,19020227,    7,    0
102154,19020228,    8,    0
102154,19020301,    8,    0
