EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TX   : daily Maximum temperature in 0.1 &#176;C
23-27 Q_TX : quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station AUSTRIA, SONNBLICK (STAID: 15).
Blended and updated with sources: 102152 117875 911146 911343 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TX, Q_TX
102152,18900706,   16,    0
102152,18900707,  -30,    0
102152,18900708,  -10,    0
102152,18900709,   20,    0
102152,18900710,   40,    0
102152,18900711,   16,    0
102152,18900712,   12,    0
102152,18900713,  -14,    0
102152,18900714,   12,    0
102152,18900715,   60,    0
102152,18900716,   64,    0
102152,18900717,   70,    0
102152,18900718,   80,    0
102152,18900719,   40,    0
102152,18900720,   40,    0
102152,18900721,   26,    0
102152,18900722,   12,    0
102152,18900723,  -12,    0
102152,18900724,   30,    0
102152,18900725,   36,    0
102152,18900726,   30,    0
102152,18900727,   36,    0
102152,18900728,   40,    0
102152,18900729,   64,    0
102152,18900730,   50,    0
102152,18900731,   60,    0
102152,18900801,   90,    0
102152,18900802,   71,    0
102152,18900803,   60,    0
102152,18900804,   38,    0
102152,18900805,   24,    0
102152,18900806,   20,    0
102152,18900807,    8,    0
102152,18900808,   26,    0
102152,18900809,   50,    0
102152,18900810,   50,    0
102152,18900811,   62,    0
102152,18900812,   54,    0
102152,18900813,   40,    0
102152,18900814,   38,    0
102152,18900815,   50,    0
102152,18900816,   64,    0
102152,18900817,   60,    0
102152,18900818,   82,    0
102152,18900819,   94,    0
102152,18900820,   82,    0
102152,18900821,   70,    0
102152,18900822,   50,    0
102152,18900823,   40,    0
102152,18900824,   30,    0
102152,18900825,   20,    0
102152,18900826,   -4,    0
102152,18900827,   -6,    0
102152,18900828,    6,    0
102152,18900829,    4,    0
102152,18900830,    0,    0
102152,18900831,   -6,    0
102152,18900901,  -20,    0
102152,18900902,  -70,    0
102152,18900903,  -74,    0
102152,18900904,  -68,    0
102152,18900905,  -34,    0
102152,18900906,  -36,    0
102152,18900907,  -38,    0
102152,18900908,  -50,    0
102152,18900909,  -64,    0
102152,18900910,  -40,    0
102152,18900911,  -18,    0
102152,18900912,  -12,    0
102152,18900913,  -36,    0
102152,18900914,  -66,    0
102152,18900915,  -32,    0
102152,18900916,  -30,    0
102152,18900917,  -22,    0
102152,18900918,  -20,    0
102152,18900919,  -16,    0
102152,18900920,  -10,    0
102152,18900921,  -10,    0
102152,18900922,   10,    0
102152,18900923,   18,    0
102152,18900924,   24,    0
102152,18900925,   22,    0
102152,18900926,    0,    0
102152,18900927,   25,    0
102152,18900928,   50,    0
102152,18900929,   50,    0
102152,18900930,   46,    0
102152,18901001,   40,    0
102152,18901002,   28,    0
102152,18901003,   -8,    0
102152,18901004,   50,    0
102152,18901005,   48,    0
102152,18901006,   52,    0
102152,18901007,   24,    0
102152,18901008,    0,    0
102152,18901009,  -44,    0
102152,18901010,   -8,    0
102152,18901011,   20,    0
102152,18901012,    0,    0
102152,18901013,   28,    0
102152,18901014,   24,    0
102152,18901015,   10,    0
102152,18901016,   -8,    0
102152,18901017, -102,    0
102152,18901018,  -82,    0
102152,18901019,  -88,    0
102152,18901020,  -88,    0
102152,18901021, -122,    0
102152,18901022, -162,    0
102152,18901023, -198,    0
102152,18901024, -182,    0
102152,18901025, -108,    0
102152,18901026,  -66,    0
102152,18901027,  -80,    0
102152,18901028, -106,    0
102152,18901029, -120,    0
102152,18901030,  -62,    0
102152,18901031,  -66,    0
102152,18901101,  -68,    0
102152,18901102,  -80,    0
102152,18901103,  -70,    0
102152,18901104,  -72,    0
102152,18901105,  -70,    0
102152,18901106,  -90,    0
102152,18901107,  -98,    0
102152,18901108, -118,    0
102152,18901109, -102,    0
102152,18901110, -102,    0
102152,18901111, -110,    0
102152,18901112, -116,    0
102152,18901113, -110,    0
102152,18901114,  -64,    0
102152,18901115,  -62,    0
102152,18901116,  -58,    0
102152,18901117,  -64,    0
102152,18901118, -104,    0
102152,18901119, -110,    0
102152,18901120,  -64,    0
102152,18901121,  -70,    0
102152,18901122,  -70,    0
102152,18901123,  -80,    0
102152,18901124,  -50,    0
102152,18901125,  -80,    0
102152,18901126, -150,    0
102152,18901127, -130,    0
102152,18901128, -134,    0
102152,18901129, -110,    0
102152,18901130, -100,    0
102152,18901201,  -94,    0
102152,18901202,  -74,    0
102152,18901203,  -70,    0
102152,18901204,  -68,    0
102152,18901205,  -86,    0
102152,18901206,  -90,    0
102152,18901207, -106,    0
102152,18901208, -112,    0
102152,18901209, -118,    0
102152,18901210, -124,    0
102152,18901211, -146,    0
102152,18901212, -160,    0
102152,18901213, -176,    0
102152,18901214, -164,    0
102152,18901215, -140,    0
102152,18901216, -140,    0
102152,18901217, -130,    0
102152,18901218, -140,    0
102152,18901219, -140,    0
102152,18901220, -138,    0
102152,18901221, -134,    0
102152,18901222, -120,    0
102152,18901223,  -90,    0
102152,18901224, -142,    0
102152,18901225, -122,    0
102152,18901226, -140,    0
102152,18901227, -136,    0
102152,18901228, -136,    0
102152,18901229, -118,    0
102152,18901230, -124,    0
102152,18901231, -120,    0
102152,18910101, -120,    0
102152,18910102,  -60,    0
102152,18910103,  -78,    0
102152,18910104,  -70,    0
102152,18910105, -110,    0
102152,18910106, -198,    0
102152,18910107, -158,    0
102152,18910108, -124,    0
102152,18910109, -130,    0
102152,18910110, -120,    0
102152,18910111, -140,    0
102152,18910112, -140,    0
102152,18910113, -140,    0
102152,18910114, -140,    0
102152,18910115, -230,    0
102152,18910116, -248,    0
102152,18910117, -248,    0
102152,18910118, -222,    0
102152,18910119, -190,    0
102152,18910120, -212,    0
102152,18910121, -180,    0
102152,18910122, -200,    0
102152,18910123, -172,    0
102152,18910124,  -88,    0
102152,18910125, -110,    0
102152,18910126, -100,    0
102152,18910127,  -70,    0
102152,18910128,  -80,    0
102152,18910129,  -72,    0
102152,18910130,  -72,    0
102152,18910131,  -64,    0
102152,18910201,  -88,    0
102152,18910202, -116,    0
102152,18910203, -146,    0
102152,18910204,  -95,    0
102152,18910205, -135,    0
102152,18910206, -186,    0
102152,18910207, -156,    0
102152,18910208, -156,    0
102152,18910209, -114,    0
102152,18910210, -112,    0
102152,18910211, -122,    0
102152,18910212, -118,    0
102152,18910213, -140,    0
102152,18910214, -180,    0
102152,18910215, -120,    0
102152,18910216, -108,    0
102152,18910217, -106,    0
102152,18910218, -122,    0
102152,18910219,  -92,    0
102152,18910220,  -98,    0
102152,18910221,  -96,    0
102152,18910222,  -70,    0
102152,18910223,  -62,    0
