EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 23-04-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 DD   : daily Wind direction in degrees
23-27 Q_DD : quality code for DD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWEDEN, MALMO (STAID: 5175).
Blended and updated with sources: 158055 158429 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   DD, Q_DD
158429,19810402,-9999,    9
158429,19810403,-9999,    9
158429,19810404,-9999,    9
158429,19810405,-9999,    9
158429,19810406,-9999,    9
158429,19810407,-9999,    9
158429,19810408,-9999,    9
158429,19810409,-9999,    9
158429,19810410,-9999,    9
158429,19810411,-9999,    9
158429,19810412,-9999,    9
158429,19810413,-9999,    9
158429,19810414,-9999,    9
158429,19810415,-9999,    9
158429,19810416,-9999,    9
158429,19810417,-9999,    9
158429,19810418,-9999,    9
158429,19810419,-9999,    9
158429,19810420,-9999,    9
158429,19810421,-9999,    9
158429,19810422,-9999,    9
158429,19810423,-9999,    9
158429,19810424,-9999,    9
158429,19810425,-9999,    9
158429,19810426,-9999,    9
158429,19810427,-9999,    9
158429,19810428,-9999,    9
158429,19810429,-9999,    9
158429,19810430,-9999,    9
158429,19810501,-9999,    9
158429,19810502,-9999,    9
158429,19810503,-9999,    9
158429,19810504,-9999,    9
158429,19810505,-9999,    9
158429,19810506,-9999,    9
158429,19810507,-9999,    9
158429,19810508,-9999,    9
158429,19810509,-9999,    9
158429,19810510,-9999,    9
158429,19810511,-9999,    9
158429,19810512,-9999,    9
158429,19810513,-9999,    9
158429,19810514,-9999,    9
158429,19810515,-9999,    9
158429,19810516,-9999,    9
158429,19810517,-9999,    9
158429,19810518,-9999,    9
158429,19810519,-9999,    9
158429,19810520,-9999,    9
158429,19810521,-9999,    9
158429,19810522,-9999,    9
158429,19810523,-9999,    9
158429,19810524,-9999,    9
158429,19810525,-9999,    9
158429,19810526,-9999,    9
158429,19810527,-9999,    9
158429,19810528,-9999,    9
158429,19810529,-9999,    9
158429,19810530,-9999,    9
158429,19810531,-9999,    9
158429,19810601,-9999,    9
158429,19810602,-9999,    9
158429,19810603,-9999,    9
158429,19810604,-9999,    9
158429,19810605,-9999,    9
158429,19810606,-9999,    9
158429,19810607,-9999,    9
158429,19810608,-9999,    9
158429,19810609,-9999,    9
158429,19810610,-9999,    9
158429,19810611,-9999,    9
158429,19810612,-9999,    9
158429,19810613,-9999,    9
158429,19810614,-9999,    9
158429,19810615,-9999,    9
158429,19810616,-9999,    9
158429,19810617,-9999,    9
158429,19810618,-9999,    9
158429,19810619,-9999,    9
158429,19810620,-9999,    9
158429,19810621,-9999,    9
158429,19810622,-9999,    9
158429,19810623,-9999,    9
158429,19810624,-9999,    9
158429,19810625,-9999,    9
158429,19810626,-9999,    9
158429,19810627,-9999,    9
158429,19810628,-9999,    9
158429,19810629,-9999,    9
158429,19810630,-9999,    9
158429,19810701,-9999,    9
158429,19810702,-9999,    9
158429,19810703,-9999,    9
158429,19810704,-9999,    9
158429,19810705,-9999,    9
158429,19810706,-9999,    9
158429,19810707,-9999,    9
158429,19810708,-9999,    9
158429,19810709,-9999,    9
158429,19810710,-9999,    9
158429,19810711,-9999,    9
158429,19810712,-9999,    9
158429,19810713,-9999,    9
158429,19810714,-9999,    9
158429,19810715,-9999,    9
158429,19810716,-9999,    9
158429,19810717,-9999,    9
158429,19810718,-9999,    9
158429,19810719,-9999,    9
158429,19810720,-9999,    9
158429,19810721,-9999,    9
158429,19810722,-9999,    9
158429,19810723,-9999,    9
158429,19810724,-9999,    9
158429,19810725,-9999,    9
158429,19810726,-9999,    9
158429,19810727,-9999,    9
158429,19810728,-9999,    9
158429,19810729,-9999,    9
158429,19810730,-9999,    9
158429,19810731,-9999,    9
158429,19810801,-9999,    9
158429,19810802,-9999,    9
158429,19810803,-9999,    9
158429,19810804,-9999,    9
158429,19810805,-9999,    9
158429,19810806,-9999,    9
158429,19810807,-9999,    9
158429,19810808,-9999,    9
158429,19810809,-9999,    9
158429,19810810,-9999,    9
158429,19810811,-9999,    9
158429,19810812,-9999,    9
158429,19810813,-9999,    9
158429,19810814,-9999,    9
158429,19810815,-9999,    9
158429,19810816,-9999,    9
158429,19810817,-9999,    9
158429,19810818,-9999,    9
158429,19810819,-9999,    9
158429,19810820,-9999,    9
158429,19810821,-9999,    9
158429,19810822,-9999,    9
158429,19810823,-9999,    9
158429,19810824,-9999,    9
158429,19810825,-9999,    9
158429,19810826,-9999,    9
158429,19810827,-9999,    9
158429,19810828,-9999,    9
158429,19810829,-9999,    9
158429,19810830,-9999,    9
158429,19810831,-9999,    9
158429,19810901,-9999,    9
158429,19810902,-9999,    9
158429,19810903,-9999,    9
158429,19810904,-9999,    9
158429,19810905,-9999,    9
158429,19810906,-9999,    9
158429,19810907,-9999,    9
158429,19810908,-9999,    9
158429,19810909,-9999,    9
158429,19810910,-9999,    9
158429,19810911,-9999,    9
158429,19810912,-9999,    9
158429,19810913,-9999,    9
158429,19810914,-9999,    9
158429,19810915,-9999,    9
158429,19810916,-9999,    9
158429,19810917,-9999,    9
158429,19810918,-9999,    9
158429,19810919,-9999,    9
158429,19810920,-9999,    9
158429,19810921,-9999,    9
158429,19810922,-9999,    9
158429,19810923,-9999,    9
158429,19810924,-9999,    9
158429,19810925,-9999,    9
158429,19810926,-9999,    9
158429,19810927,-9999,    9
158429,19810928,-9999,    9
158429,19810929,-9999,    9
158429,19810930,-9999,    9
158429,19811001,-9999,    9
158429,19811002,-9999,    9
158429,19811003,-9999,    9
158429,19811004,-9999,    9
158429,19811005,-9999,    9
158429,19811006,-9999,    9
158429,19811007,-9999,    9
158429,19811008,-9999,    9
158429,19811009,-9999,    9
158429,19811010,-9999,    9
158429,19811011,-9999,    9
158429,19811012,-9999,    9
158429,19811013,-9999,    9
158429,19811014,-9999,    9
158429,19811015,-9999,    9
158429,19811016,-9999,    9
158429,19811017,-9999,    9
158429,19811018,-9999,    9
158429,19811019,-9999,    9
158429,19811020,-9999,    9
158429,19811021,-9999,    9
158429,19811022,-9999,    9
158429,19811023,-9999,    9
158429,19811024,-9999,    9
158429,19811025,-9999,    9
158429,19811026,-9999,    9
158429,19811027,-9999,    9
158429,19811028,-9999,    9
158429,19811029,-9999,    9
158429,19811030,-9999,    9
158429,19811031,-9999,    9
158429,19811101,-9999,    9
158429,19811102,-9999,    9
158429,19811103,-9999,    9
158429,19811104,-9999,    9
158429,19811105,-9999,    9
158429,19811106,-9999,    9
158429,19811107,-9999,    9
158429,19811108,-9999,    9
158429,19811109,-9999,    9
158429,19811110,-9999,    9
158429,19811111,-9999,    9
158429,19811112,-9999,    9
158429,19811113,-9999,    9
158429,19811114,-9999,    9
158429,19811115,-9999,    9
158429,19811116,-9999,    9
158429,19811117,-9999,    9
158429,19811118,-9999,    9
158429,19811119,-9999,    9
158429,19811120,-9999,    9
158429,19811121,-9999,    9
158429,19811122,-9999,    9
158429,19811123,-9999,    9
158429,19811124,-9999,    9
158429,19811125,-9999,    9
158429,19811126,-9999,    9
158429,19811127,-9999,    9
158429,19811128,-9999,    9
158429,19811129,-9999,    9
158429,19811130,-9999,    9
158429,19811201,-9999,    9
158429,19811202,-9999,    9
158429,19811203,-9999,    9
158429,19811204,-9999,    9
158429,19811205,-9999,    9
158429,19811206,-9999,    9
158429,19811207,-9999,    9
158429,19811208,-9999,    9
158429,19811209,-9999,    9
158429,19811210,-9999,    9
158429,19811211,-9999,    9
158429,19811212,-9999,    9
158429,19811213,-9999,    9
158429,19811214,-9999,    9
158429,19811215,-9999,    9
158429,19811216,-9999,    9
158429,19811217,-9999,    9
158429,19811218,-9999,    9
158429,19811219,-9999,    9
158429,19811220,-9999,    9
158429,19811221,-9999,    9
158429,19811222,-9999,    9
158429,19811223,-9999,    9
158429,19811224,-9999,    9
158429,19811225,-9999,    9
158429,19811226,-9999,    9
158429,19811227,-9999,    9
158429,19811228,-9999,    9
158429,19811229,-9999,    9
158429,19811230,-9999,    9
158429,19811231,-9999,    9
158429,19820101,-9999,    9
158429,19820102,-9999,    9
158429,19820103,-9999,    9
158429,19820104,-9999,    9
158429,19820105,-9999,    9
158429,19820106,-9999,    9
158429,19820107,-9999,    9
158429,19820108,-9999,    9
158429,19820109,-9999,    9
158429,19820110,-9999,    9
158429,19820111,-9999,    9
158429,19820112,-9999,    9
158429,19820113,-9999,    9
158429,19820114,-9999,    9
158429,19820115,-9999,    9
158429,19820116,-9999,    9
158429,19820117,-9999,    9
158429,19820118,-9999,    9
158429,19820119,-9999,    9
158429,19820120,-9999,    9
158429,19820121,-9999,    9
158429,19820122,-9999,    9
158429,19820123,-9999,    9
158429,19820124,-9999,    9
158429,19820125,-9999,    9
158429,19820126,-9999,    9
158429,19820127,-9999,    9
158429,19820128,-9999,    9
158429,19820129,-9999,    9
158429,19820130,-9999,    9
158429,19820131,-9999,    9
158429,19820201,-9999,    9
158429,19820202,-9999,    9
158429,19820203,-9999,    9
158429,19820204,-9999,    9
158429,19820205,-9999,    9
158429,19820206,-9999,    9
158429,19820207,-9999,    9
158429,19820208,-9999,    9
158429,19820209,-9999,    9
158429,19820210,-9999,    9
158429,19820211,-9999,    9
158429,19820212,-9999,    9
158429,19820213,-9999,    9
158429,19820214,-9999,    9
158429,19820215,-9999,    9
158429,19820216,-9999,    9
158429,19820217,-9999,    9
158429,19820218,-9999,    9
158429,19820219,-9999,    9
158429,19820220,-9999,    9
158429,19820221,-9999,    9
158429,19820222,-9999,    9
158429,19820223,-9999,    9
158429,19820224,-9999,    9
158429,19820225,-9999,    9
158429,19820226,-9999,    9
158429,19820227,-9999,    9
158429,19820228,-9999,    9
158429,19820301,-9999,    9
158429,19820302,-9999,    9
158429,19820303,-9999,    9
158429,19820304,-9999,    9
158429,19820305,-9999,    9
158429,19820306,-9999,    9
158429,19820307,-9999,    9
158429,19820308,-9999,    9
158429,19820309,-9999,    9
158429,19820310,-9999,    9
158429,19820311,-9999,    9
158429,19820312,-9999,    9
158429,19820313,-9999,    9
158429,19820314,-9999,    9
158429,19820315,-9999,    9
158429,19820316,-9999,    9
158429,19820317,-9999,    9
158429,19820318,-9999,    9
158429,19820319,-9999,    9
158429,19820320,-9999,    9
158429,19820321,-9999,    9
158429,19820322,-9999,    9
158429,19820323,-9999,    9
158429,19820324,-9999,    9
158429,19820325,-9999,    9
158429,19820326,-9999,    9
158429,19820327,-9999,    9
158429,19820328,-9999,    9
158429,19820329,-9999,    9
158429,19820330,-9999,    9
158429,19820331,-9999,    9
158429,19820401,-9999,    9
158429,19820402,-9999,    9
158429,19820403,-9999,    9
158429,19820404,-9999,    9
158429,19820405,-9999,    9
158429,19820406,-9999,    9
158429,19820407,-9999,    9
158429,19820408,-9999,    9
158429,19820409,-9999,    9
158429,19820410,-9999,    9
158429,19820411,-9999,    9
158429,19820412,-9999,    9
158429,19820413,-9999,    9
158429,19820414,-9999,    9
158429,19820415,-9999,    9
158429,19820416,-9999,    9
158429,19820417,-9999,    9
158429,19820418,-9999,    9
158429,19820419,-9999,    9
158429,19820420,-9999,    9
158429,19820421,-9999,    9
158429,19820422,-9999,    9
158429,19820423,-9999,    9
158429,19820424,-9999,    9
158429,19820425,-9999,    9
158429,19820426,-9999,    9
158429,19820427,-9999,    9
158429,19820428,-9999,    9
158429,19820429,-9999,    9
158429,19820430,-9999,    9
158429,19820501,-9999,    9
158429,19820502,-9999,    9
158429,19820503,-9999,    9
158429,19820504,-9999,    9
158429,19820505,-9999,    9
158429,19820506,-9999,    9
158429,19820507,-9999,    9
158429,19820508,-9999,    9
158429,19820509,-9999,    9
158429,19820510,-9999,    9
158429,19820511,-9999,    9
158429,19820512,-9999,    9
158429,19820513,-9999,    9
158429,19820514,-9999,    9
158429,19820515,-9999,    9
158429,19820516,-9999,    9
158429,19820517,-9999,    9
158429,19820518,-9999,    9
158429,19820519,   90,    0
158429,19820520,  180,    0
158429,19820521,  180,    0
158429,19820522,   90,    0
158429,19820523,   90,    0
158429,19820524,  270,    0
158429,19820525,  230,    0
158429,19820526,  200,    0
158429,19820527,  110,    0
158429,19820528,  270,    0
158429,19820529,  270,    0
158429,19820530,  270,    0
158429,19820531,  230,    0
158429,19820601,  180,    0
158429,19820602,  140,    0
158429,19820603,   90,    0
158429,19820604,    0,    0
158429,19820605,  270,    0
158429,19820606,  180,    0
158429,19820607,  160,    0
158429,19820608,  320,    0
158429,19820609,   90,    0
158429,19820610,  180,    0
158429,19820611,   90,    0
158429,19820612,  230,    0
158429,19820613,  180,    0
158429,19820614,  360,    0
158429,19820615,  320,    0
158429,19820616,  270,    0
158429,19820617,  230,    0
158429,19820618,  270,    0
158429,19820619,   90,    0
158429,19820620,  270,    0
158429,19820621,  270,    0
158429,19820622,  250,    0
158429,19820623,   90,    0
158429,19820624,  110,    0
158429,19820625,  140,    0
158429,19820626,   90,    0
158429,19820627,  360,    0
158429,19820628,   90,    0
158429,19820629,  270,    0
158429,19820630,  270,    0
158429,19820701,  270,    0
158429,19820702,  230,    0
158429,19820703,  180,    0
158429,19820704,  250,    0
158429,19820705,  230,    0
158429,19820706,  250,    0
158429,19820707,  320,    0
158429,19820708,  230,    0
158429,19820709,  360,    0
158429,19820710,   90,    0
158429,19820711,   90,    0
158429,19820712,  270,    0
158429,19820713,   90,    0
158429,19820714,   90,    0
158429,19820715,   90,    0
158429,19820716,  180,    0
158429,19820717,  230,    0
158429,19820718,   90,    0
158429,19820719,  230,    0
158429,19820720,  230,    0
158429,19820721,  180,    0
158429,19820722,   50,    0
158429,19820723,  270,    0
158429,19820724,  270,    0
158429,19820725,  230,    0
158429,19820726,  290,    0
158429,19820727,  360,    0
158429,19820728,  270,    0
158429,19820729,  340,    0
158429,19820730,  360,    0
158429,19820731,   90,    0
158429,19820801,  320,    0
158429,19820802,  360,    0
158429,19820803,  360,    0
158429,19820804,  360,    0
158429,19820805,   90,    0
158429,19820806,   90,    0
158429,19820807,   90,    0
158429,19820808,  180,    0
158429,19820809,  180,    0
158429,19820810,  270,    0
158429,19820811,  270,    0
158429,19820812,  180,    0
158429,19820813,  180,    0
158429,19820814,  270,    0
158429,19820815,  270,    0
158429,19820816,  180,    0
158429,19820817,  180,    0
158429,19820818,  180,    0
158429,19820819,  230,    0
158429,19820820,  230,    0
158429,19820821,  230,    0
158429,19820822,  270,    0
158429,19820823,  230,    0
158429,19820824,  250,    0
158429,19820825,  180,    0
158429,19820826,  230,    0
158429,19820827,  230,    0
158429,19820828,  250,    0
158429,19820829,  230,    0
158429,19820830,  180,    0
158429,19820831,  250,    0
158429,19820901,  270,    0
158429,19820902,  270,    0
158429,19820903,  250,    0
158429,19820904,  250,    0
158429,19820905,  340,    0
158429,19820906,   90,    0
158429,19820907,  180,    0
158429,19820908,  250,    0
158429,19820909,  270,    0
158429,19820910,  250,    0
158429,19820911,  270,    0
158429,19820912,  230,    0
158429,19820913,  270,    0
158429,19820914,  270,    0
158429,19820915,  230,    0
158429,19820916,  270,    0
158429,19820917,  270,    0
158429,19820918,   90,    0
158429,19820919,  200,    0
158429,19820920,   90,    0
158429,19820921,  180,    0
158429,19820922,  250,    0
158429,19820923,  270,    0
158429,19820924,  180,    0
158429,19820925,   90,    0
158429,19820926,   90,    0
158429,19820927,  230,    0
158429,19820928,  230,    0
158429,19820929,  230,    0
158429,19820930,   90,    0
158429,19821001,   90,    0
158429,19821002,  140,    0
158429,19821003,   90,    1
158429,19821004,   90,    1
158429,19821005,   90,    1
158429,19821006,   90,    1
158429,19821007,   90,    1
158429,19821008,   90,    1
158429,19821009,   90,    1
158429,19821010,   90,    1
158429,19821011,   90,    1
158429,19821012,   90,    1
158429,19821013,   90,    1
158429,19821014,  180,    0
158429,19821015,   50,    0
158429,19821016,   90,    0
158429,19821017,   90,    0
158429,19821018,   90,    0
158429,19821019,   90,    0
158429,19821020,  230,    0
158429,19821021,  230,    0
158429,19821022,  140,    0
158429,19821023,  180,    0
158429,19821024,  360,    0
158429,19821025,  180,    0
158429,19821026,  270,    0
158429,19821027,  270,    0
158429,19821028,  270,    0
158429,19821029,   90,    0
158429,19821030,  180,    0
158429,19821031,  180,    0
158429,19821101,  180,    0
158429,19821102,  270,    0
158429,19821103,  230,    0
158429,19821104,  270,    0
158429,19821105,   90,    0
158429,19821106,  230,    0
158429,19821107,   90,    0
158429,19821108,  180,    0
158429,19821109,  180,    0
158429,19821110,  180,    0
158429,19821111,  270,    0
158429,19821112,  140,    0
158429,19821113,  270,    0
158429,19821114,  230,    0
158429,19821115,  270,    0
158429,19821116,  180,    0
158429,19821117,  270,    0
158429,19821118,  230,    0
158429,19821119,  230,    0
158429,19821120,  270,    0
158429,19821121,  230,    0
158429,19821122,  230,    0
158429,19821123,  230,    0
158429,19821124,  230,    0
158429,19821125,  180,    0
158429,19821126,  140,    0
158429,19821127,  230,    0
158429,19821128,  230,    0
158429,19821129,  270,    0
158429,19821130,  230,    0
158429,19821201,  230,    0
158429,19821202,   90,    0
158429,19821203,   90,    0
158429,19821204,  180,    0
158429,19821205,  230,    0
158429,19821206,  270,    0
158429,19821207,   90,    0
158429,19821208,  180,    0
158429,19821209,  180,    0
158429,19821210,  180,    0
158429,19821211,  270,    0
158429,19821212,  230,    0
158429,19821213,  360,    0
158429,19821214,  180,    0
158429,19821215,  180,    0
158429,19821216,  270,    0
158429,19821217,  270,    0
158429,19821218,  270,    0
158429,19821219,  230,    0
158429,19821220,  230,    0
158429,19821221,  180,    0
158429,19821222,  230,    0
158429,19821223,  230,    0
158429,19821224,  180,    0
158429,19821225,  270,    0
158429,19821226,  230,    0
158429,19821227,  270,    0
158429,19821228,  270,    0
158429,19821229,  360,    0
158429,19821230,  230,    0
158429,19821231,  270,    0
158429,19830101,  180,    0
158429,19830102,  270,    0
158429,19830103,  180,    0
158429,19830104,  230,    0
158429,19830105,  230,    0
158429,19830106,  230,    0
158429,19830107,  230,    0
158429,19830108,  270,    0
158429,19830109,  230,    0
158429,19830110,  270,    0
158429,19830111,  270,    0
158429,19830112,  230,    0
158429,19830113,  230,    0
158429,19830114,  270,    0
158429,19830115,  360,    0
158429,19830116,  230,    0
158429,19830117,  270,    1
158429,19830118,  270,    1
158429,19830119,  270,    1
158429,19830120,  270,    1
158429,19830121,  270,    1
158429,19830122,  270,    1
158429,19830123,  270,    1
158429,19830124,  270,    1
158429,19830125,  230,    0
158429,19830126,  270,    0
158429,19830127,  270,    0
158429,19830128,  270,    0
158429,19830129,  270,    0
158429,19830130,  230,    0
158429,19830131,  270,    0
158429,19830201,  230,    0
158429,19830202,  320,    0
158429,19830203,  270,    0
158429,19830204,  230,    0
158429,19830205,  180,    0
158429,19830206,   90,    0
158429,19830207,   90,    0
158429,19830208,   50,    0
158429,19830209,   50,    0
158429,19830210,   90,    0
158429,19830211,   50,    0
158429,19830212,   50,    0
158429,19830213,  270,    0
158429,19830214,   90,    0
158429,19830215,  180,    0
158429,19830216,   90,    0
158429,19830217,  360,    0
158429,19830218,  270,    0
158429,19830219,  320,    0
158429,19830220,  320,    0
158429,19830221,  320,    0
158429,19830222,  270,    0
158429,19830223,  270,    0
158429,19830224,  270,    0
158429,19830225,  180,    0
158429,19830226,   90,    0
158429,19830227,   90,    0
158429,19830228,   90,    0
158429,19830301,   90,    0
158429,19830302,   50,    0
158429,19830303,  230,    0
158429,19830304,  230,    0
158429,19830305,  270,    0
158429,19830306,  270,    0
158429,19830307,  320,    0
158429,19830308,  270,    0
158429,19830309,  270,    0
158429,19830310,  270,    0
158429,19830311,  320,    0
158429,19830312,  230,    0
158429,19830313,  230,    0
158429,19830314,  180,    0
158429,19830315,  140,    0
158429,19830316,  270,    0
158429,19830317,  230,    0
158429,19830318,  270,    0
158429,19830319,  230,    0
158429,19830320,   90,    0
158429,19830321,  270,    0
158429,19830322,  230,    0
158429,19830323,  270,    0
158429,19830324,  180,    0
158429,19830325,  270,    0
158429,19830326,  180,    0
158429,19830327,  270,    0
158429,19830328,  270,    0
158429,19830329,  270,    0
158429,19830330,  180,    0
158429,19830331,  180,    0
158429,19830401,   50,    0
158429,19830402,   50,    0
158429,19830403,   90,    0
158429,19830404,  230,    0
158429,19830405,  270,    0
158429,19830406,   90,    0
158429,19830407,  230,    0
158429,19830408,   90,    0
158429,19830409,  270,    0
158429,19830410,  270,    0
158429,19830411,   90,    0
158429,19830412,  360,    0
158429,19830413,  320,    0
158429,19830414,  270,    0
158429,19830415,  320,    0
158429,19830416,  270,    0
158429,19830417,  140,    0
158429,19830418,  140,    0
158429,19830419,   90,    0
158429,19830420,  270,    0
158429,19830421,  140,    0
158429,19830422,  140,    0
158429,19830423,  270,    0
158429,19830424,   90,    0
158429,19830425,   90,    0
158429,19830426,   90,    0
158429,19830427,   90,    0
158429,19830428,  180,    0
158429,19830429,  140,    0
158429,19830430,  270,    0
158429,19830501,   90,    0
158429,19830502,   90,    0
158429,19830503,   90,    0
158429,19830504,  180,    0
158429,19830505,  320,    0
158429,19830506,   90,    0
158429,19830507,   90,    0
158429,19830508,   90,    0
158429,19830509,   90,    0
158429,19830510,   90,    0
158429,19830511,  270,    0
158429,19830512,  180,    0
158429,19830513,  230,    0
158429,19830514,  180,    0
158429,19830515,   90,    0
158429,19830516,   50,    0
158429,19830517,  230,    0
158429,19830518,  180,    0
158429,19830519,   90,    0
158429,19830520,  180,    0
158429,19830521,   90,    0
158429,19830522,  270,    0
158429,19830523,  230,    0
158429,19830524,   50,    0
158429,19830525,   50,    0
158429,19830526,  180,    0
158429,19830527,  230,    0
158429,19830528,  360,    0
158429,19830529,  180,    0
158429,19830530,  230,    0
158429,19830531,  230,    0
158429,19830601,   90,    0
158429,19830602,  230,    0
158429,19830603,  230,    0
158429,19830604,  180,    0
158429,19830605,  270,    0
158429,19830606,  270,    0
158429,19830607,  230,    0
158429,19830608,  140,    0
158429,19830609,  230,    0
158429,19830610,  270,    0
158429,19830611,  180,    0
158429,19830612,  230,    0
158429,19830613,  270,    0
158429,19830614,  230,    0
158429,19830615,  230,    0
158429,19830616,  270,    0
158429,19830617,  320,    0
158429,19830618,  270,    0
158429,19830619,  270,    0
158429,19830620,  180,    0
158429,19830621,   90,    0
158429,19830622,   90,    0
158429,19830623,  180,    0
158429,19830624,  230,    0
158429,19830625,  270,    0
158429,19830626,  220,    0
158429,19830627,  230,    0
158429,19830628,  270,    0
158429,19830629,  180,    0
158429,19830630,  180,    0
158429,19830701,  270,    0
158429,19830702,  230,    0
158429,19830703,  230,    0
158429,19830704,  270,    0
158429,19830705,  230,    0
158429,19830706,  270,    0
158429,19830707,  140,    0
158429,19830708,  230,    0
158429,19830709,  270,    0
158429,19830710,  270,    0
158429,19830711,  270,    0
158429,19830712,  270,    0
158429,19830713,  270,    0
158429,19830714,  230,    0
158429,19830715,  230,    0
158429,19830716,  270,    0
158429,19830717,  360,    0
158429,19830718,  180,    0
158429,19830719,  270,    0
158429,19830720,  270,    0
158429,19830721,  270,    0
158429,19830722,  360,    0
158429,19830723,  270,    0
158429,19830724,  180,    0
158429,19830725,  230,    0
158429,19830726,  270,    0
158429,19830727,  230,    0
158429,19830728,  270,    0
158429,19830729,  270,    0
158429,19830730,  270,    0
158429,19830731,  230,    0
158429,19830801,   90,    0
158429,19830802,  180,    0
158429,19830803,  320,    0
158429,19830804,  360,    0
158429,19830805,  320,    0
158429,19830806,  270,    0
158429,19830807,  180,    0
158429,19830808,  270,    0
158429,19830809,  230,    0
158429,19830810,  270,    0
158429,19830811,  230,    0
158429,19830812,  270,    0
158429,19830813,  270,    0
158429,19830814,  270,    0
158429,19830815,  230,    0
158429,19830816,  180,    0
158429,19830817,  270,    0
158429,19830818,  270,    0
158429,19830819,  270,    0
158429,19830820,   90,    0
158429,19830821,   90,    0
158429,19830822,   90,    0
158429,19830823,  140,    0
158429,19830824,  320,    0
158429,19830825,   90,    0
158429,19830826,  230,    0
158429,19830827,  230,    0
158429,19830828,  320,    0
158429,19830829,  270,    0
158429,19830830,  270,    0
158429,19830831,    0,    0
158429,19830901,   90,    0
158429,19830902,  180,    0
158429,19830903,  180,    0
158429,19830904,  230,    0
158429,19830905,  230,    0
158429,19830906,  270,    0
158429,19830907,  270,    0
158429,19830908,  230,    0
158429,19830909,  180,    0
158429,19830910,  140,    0
158429,19830911,  180,    0
158429,19830912,   90,    0
158429,19830913,  180,    0
158429,19830914,  230,    0
158429,19830915,  230,    0
158429,19830916,  180,    0
158429,19830917,  230,    0
158429,19830918,  180,    0
158429,19830919,  180,    0
158429,19830920,  230,    0
158429,19830921,  230,    0
158429,19830922,  270,    0
158429,19830923,  270,    0
158429,19830924,  180,    0
158429,19830925,  270,    0
158429,19830926,  270,    0
158429,19830927,  270,    0
158429,19830928,  270,    0
158429,19830929,  180,    0
158429,19830930,   50,    0
158429,19831001,  320,    0
158429,19831002,  180,    0
158429,19831003,  230,    0
158429,19831004,  180,    0
158429,19831005,  230,    0
158429,19831006,  270,    0
158429,19831007,  270,    0
158429,19831008,  270,    0
158429,19831009,  270,    0
158429,19831010,  180,    0
158429,19831011,  180,    0
158429,19831012,  270,    0
158429,19831013,  180,    0
158429,19831014,  230,    0
158429,19831015,  180,    0
158429,19831016,  230,    0
158429,19831017,  230,    0
158429,19831018,  230,    0
158429,19831019,  230,    0
158429,19831020,  270,    0
158429,19831021,  320,    0
158429,19831022,  270,    0
158429,19831023,  270,    0
158429,19831024,  270,    0
158429,19831025,  230,    0
158429,19831026,  270,    0
158429,19831027,  230,    0
158429,19831028,  270,    0
158429,19831029,    0,    0
158429,19831030,  230,    0
158429,19831031,  230,    0
158429,19831101,  270,    0
158429,19831102,  270,    0
158429,19831103,  140,    0
158429,19831104,  230,    0
158429,19831105,  270,    0
158429,19831106,  270,    0
158429,19831107,  230,    0
158429,19831108,  230,    0
158429,19831109,    0,    0
158429,19831110,  320,    0
158429,19831111,   50,    0
158429,19831112,  270,    0
158429,19831113,   50,    0
158429,19831114,  270,    0
158429,19831115,  270,    0
158429,19831116,  320,    0
158429,19831117,  320,    0
158429,19831118,  270,    0
158429,19831119,  270,    0
158429,19831120,  270,    0
158429,19831121,  360,    0
158429,19831122,  270,    0
158429,19831123,  320,    0
158429,19831124,  230,    0
158429,19831125,  230,    0
158429,19831126,  270,    0
158429,19831127,   50,    0
158429,19831128,  360,    0
158429,19831129,   90,    0
158429,19831130,  360,    0
158429,19831201,  360,    0
158429,19831202,  230,    0
158429,19831203,  200,    0
158429,19831204,  360,    0
158429,19831205,  230,    0
158429,19831206,  230,    0
158429,19831207,  320,    0
158429,19831208,  230,    0
158429,19831209,  230,    0
158429,19831210,  360,    0
158429,19831211,  270,    0
158429,19831212,  230,    0
158429,19831213,  230,    0
158429,19831214,  180,    0
158429,19831215,   90,    0
158429,19831216,   90,    0
158429,19831217,   90,    0
158429,19831218,   90,    0
158429,19831219,   90,    0
158429,19831220,  180,    0
158429,19831221,   90,    0
158429,19831222,  180,    0
158429,19831223,  230,    0
158429,19831224,  270,    0
158429,19831225,  140,    0
158429,19831226,  270,    0
158429,19831227,  230,    0
158429,19831228,  270,    0
158429,19831229,  270,    0
158429,19831230,  270,    0
158429,19831231,  230,    0
158429,19840101,  270,    1
158429,19840102,  270,    1
158429,19840103,  270,    1
158429,19840104,  270,    1
158429,19840105,  270,    1
158429,19840106,  270,    1
158429,19840107,  180,    0
158429,19840108,  270,    0
158429,19840109,  360,    0
158429,19840110,  180,    0
