EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 28-03-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, DUSSELDORF (SOUID: 115673)
See file sources.txt for more info.



 SOUID,    DATE,   FG, Q_FG
115673,19531002,   20,    0
115673,19531003,   23,    0
115673,19531004,   20,    0
115673,19531005,   27,    0
115673,19531006,   29,    0
115673,19531007,   23,    0
115673,19531008,    7,    0
115673,19531009,   14,    0
115673,19531010,   23,    0
115673,19531011,   29,    0
115673,19531012,   46,    0
115673,19531013,   44,    0
115673,19531014,   21,    0
115673,19531015,   13,    0
115673,19531016,   15,    0
115673,19531017,   28,    0
115673,19531018,   32,    0
115673,19531019,   27,    0
115673,19531020,    2,    0
115673,19531021,    9,    0
115673,19531022,   25,    0
115673,19531023,   44,    0
115673,19531024,   32,    0
115673,19531025,   33,    0
115673,19531026,   16,    0
115673,19531027,   52,    0
115673,19531028,   35,    0
115673,19531029,   21,    0
115673,19531030,   23,    0
115673,19531031,   36,    0
115673,19531101,   68,    0
115673,19531102,   59,    0
115673,19531103,   32,    0
115673,19531104,   41,    0
115673,19531105,   22,    0
115673,19531106,   28,    0
115673,19531107,   44,    0
115673,19531108,   44,    0
115673,19531109,   44,    0
115673,19531110,   26,    0
115673,19531111,   44,    0
115673,19531112,   64,    0
115673,19531113,   67,    0
115673,19531114,   54,    0
115673,19531115,   36,    0
115673,19531116,   10,    0
115673,19531117,   28,    0
115673,19531118,   29,    0
115673,19531119,   23,    0
115673,19531120,   26,    0
115673,19531121,   12,    0
115673,19531122,   14,    0
115673,19531123,   44,    0
115673,19531124,   53,    0
115673,19531125,   42,    0
115673,19531126,   48,    0
115673,19531127,   60,    0
115673,19531128,   47,    0
115673,19531129,   42,    0
115673,19531130,   54,    0
115673,19531201,   27,    0
115673,19531202,   43,    0
115673,19531203,   58,    0
115673,19531204,   47,    0
115673,19531205,   22,    0
115673,19531206,   15,    0
115673,19531207,   19,    0
115673,19531208,   47,    0
115673,19531209,   44,    0
115673,19531210,   23,    0
115673,19531211,   15,    0
115673,19531212,   40,    0
115673,19531213,   56,    0
115673,19531214,   73,    0
115673,19531215,   53,    0
115673,19531216,   17,    0
115673,19531217,   19,    0
115673,19531218,   49,    0
115673,19531219,   43,    0
115673,19531220,   44,    0
115673,19531221,   16,    0
115673,19531222,   32,    0
115673,19531223,   33,    0
115673,19531224,   42,    0
115673,19531225,   34,    0
115673,19531226,   29,    0
115673,19531227,   62,    0
115673,19531228,   48,    0
115673,19531229,   38,    0
115673,19531230,   15,    0
115673,19531231,   16,    0
115673,19540101,   16,    0
115673,19540102,   17,    0
115673,19540103,   49,    0
115673,19540104,   52,    0
115673,19540105,   53,    0
115673,19540106,   17,    0
115673,19540107,   30,    0
115673,19540108,   28,    0
115673,19540109,   47,    0
115673,19540110,   68,    0
115673,19540111,   68,    0
115673,19540112,   49,    0
115673,19540113,   71,    0
115673,19540114,   75,    0
115673,19540115,   86,    0
115673,19540116,  105,    0
115673,19540117,   79,    0
115673,19540118,   39,    0
115673,19540119,   46,    0
115673,19540120,   75,    0
115673,19540121,   25,    0
115673,19540122,   24,    0
115673,19540123,   38,    0
115673,19540124,   31,    0
115673,19540125,   41,    0
115673,19540126,   44,    0
115673,19540127,   61,    0
115673,19540128,   37,    0
115673,19540129,   45,    0
115673,19540130,   66,    0
115673,19540131,   72,    0
115673,19540201,   62,    0
115673,19540202,   68,    0
115673,19540203,   71,    0
115673,19540204,   61,    0
115673,19540205,   36,    0
115673,19540206,   21,    0
115673,19540207,   48,    0
115673,19540208,   52,    0
115673,19540209,   25,    0
115673,19540210,   38,    0
115673,19540211,   28,    0
115673,19540212,   28,    0
115673,19540213,   65,    0
115673,19540214,   36,    0
115673,19540215,   36,    0
115673,19540216,   38,    0
115673,19540217,   25,    0
115673,19540218,   33,    0
115673,19540219,   59,    0
115673,19540220,   29,    0
115673,19540221,   22,    0
115673,19540222,   33,    0
115673,19540223,   55,    0
115673,19540224,   52,    0
115673,19540225,   65,    0
115673,19540226,   71,    0
115673,19540227,   58,    0
115673,19540228,   34,    0
115673,19540301,   56,    0
115673,19540302,   49,    0
115673,19540303,   73,    0
115673,19540304,   58,    0
115673,19540305,   49,    0
115673,19540306,   64,    0
115673,19540307,   69,    0
115673,19540308,   50,    0
115673,19540309,   37,    0
115673,19540310,   26,    0
115673,19540311,   30,    0
115673,19540312,   42,    0
115673,19540313,   48,    0
115673,19540314,   54,    0
115673,19540315,   40,    0
115673,19540316,   45,    0
115673,19540317,   29,    0
115673,19540318,   15,    0
115673,19540319,   30,    0
115673,19540320,   41,    0
115673,19540321,   31,    0
115673,19540322,   52,    0
115673,19540323,   52,    0
115673,19540324,   36,    0
115673,19540325,   49,    0
115673,19540326,   63,    0
115673,19540327,   19,    0
115673,19540328,   27,    0
115673,19540329,   29,    0
115673,19540330,   49,    0
115673,19540331,   48,    0
115673,19540401,   68,    0
115673,19540402,   46,    0
115673,19540403,   59,    0
115673,19540404,   61,    0
115673,19540405,   23,    0
115673,19540406,   37,    0
115673,19540407,   32,    0
115673,19540408,   33,    0
115673,19540409,   38,    0
115673,19540410,   42,    0
115673,19540411,   28,    0
115673,19540412,   19,    0
115673,19540413,   48,    0
115673,19540414,   50,    0
115673,19540415,   95,    0
115673,19540416,   64,    0
115673,19540417,   45,    0
115673,19540418,   39,    0
115673,19540419,   33,    0
115673,19540420,   45,    0
115673,19540421,   59,    0
115673,19540422,   32,    0
115673,19540423,   18,    0
115673,19540424,   22,    0
115673,19540425,   26,    0
115673,19540426,   48,    0
115673,19540427,   35,    0
115673,19540428,   37,    0
115673,19540429,   35,    0
